"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",4,1,49,137,5794,0.37849499482223,2040,7678,660,832,50,137,12,42,3,12
"2","2020-03-14",21,1,47,195,5794,0.37849499482223,2040,7678,660,832,58,195,6,48,10,6
"3","2020-03-15",35,1,50,257,5794,0.37849499482223,2040,7678,660,832,62,257,16,64,21,16
"4","2020-03-16",35,1,65,306,5794,0.37849499482223,2040,7678,660,832,50,307,10,74,19,10
"5","2020-03-17",45,1,68,359,5794,0.37849499482223,2040,7678,660,832,54,361,12,86,27,12
"6","2020-03-18",58,1,83,412,5794,0.37849499482223,2040,7678,660,832,59,420,25,111,15,25
"7","2020-03-19",69,1,93,467,5794,0.37849499482223,2040,7678,660,832,71,491,19,130,21,19
"8","2020-03-20",97,1,114,530,5794,0.37849499482223,2040,7678,660,832,83,574,28,158,32,28
"9","2020-03-21",114,1,109,586,5794,0.37849499482223,2040,7678,660,832,88,662,17,175,40,17
"10","2020-03-22",153,1,94,616,5794,0.37849499482223,2040,7678,660,832,69,731,9,184,35,9
"11","2020-03-23",169,1,86,659,5794,0.37849499482223,2040,7678,660,832,72,803,5,189,33,5
"12","2020-03-24",180,1,76,703,5794,0.37849499482223,2040,7678,660,832,78,881,5,194,28,5
"13","2020-03-25",186,1,84,742,5794,0.37849499482223,2040,7678,660,832,74,955,19,213,31,19
"14","2020-03-26",208,1,123,773,5794,0.37849499482223,2040,7678,660,832,81,1036,45,258,39,45
"15","2020-03-27",260,1,126,787,5794,0.37849499482223,2040,7678,660,832,69,1105,25,283,35,25
"16","2020-03-28",281,1,137,813,5794,0.37849499482223,2040,7678,660,832,79,1184,31,314,40,31
"17","2020-03-29",241,1,145,857,5794,0.37849499482223,2040,7678,660,832,95,1279,27,341,55,27
"18","2020-03-30",249,1,149,875,5794,0.37849499482223,2040,7678,660,832,79,1358,31,372,40,31
"19","2020-03-31",260,1,165,902,5794,0.37849499482223,2040,7678,660,832,96,1454,29,401,50,29
