"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",1,1,24,74,3897,0.467282525019246,8415,28434,224,488,23,74,5,16,3,5
"2","2020-03-14",6,1,30,103,3897,0.467282525019246,8415,28434,224,488,30,104,7,23,1,7
"3","2020-03-15",12,1,37,129,3897,0.467282525019246,8415,28434,224,488,26,130,10,33,5,10
"4","2020-03-16",15,1,43,164,3897,0.467282525019246,8415,28434,224,488,35,165,10,43,11,10
"5","2020-03-17",17,1,36,195,3897,0.467282525019246,8415,28434,224,488,31,196,3,46,13,3
"6","2020-03-18",26,1,46,219,3897,0.467282525019246,8415,28434,224,488,29,225,14,60,14,14
"7","2020-03-19",36,1,42,247,3897,0.467282525019246,8415,28434,224,488,36,261,6,66,8,6
"8","2020-03-20",55,1,41,283,3897,0.467282525019246,8415,28434,224,488,44,305,5,71,23,5
"9","2020-03-21",84,1,40,304,3897,0.467282525019246,8415,28434,224,488,36,341,12,83,17,12
"10","2020-03-22",92,1,42,344,3897,0.467282525019246,8415,28434,224,488,51,392,10,93,26,10
"11","2020-03-23",93,1,40,368,3897,0.467282525019246,8415,28434,224,488,41,433,7,100,20,7
"12","2020-03-24",98,1,37,388,3897,0.467282525019246,8415,28434,224,488,46,479,10,110,18,10
"13","2020-03-25",106,1,42,420,3897,0.467282525019246,8415,28434,224,488,58,537,13,123,29,13
"14","2020-03-26",110,1,48,432,3897,0.467282525019246,8415,28434,224,488,45,582,7,130,23,7
"15","2020-03-27",140,1,58,440,3897,0.467282525019246,8415,28434,224,488,39,621,17,147,18,17
"16","2020-03-28",144,1,62,451,3897,0.467282525019246,8415,28434,224,488,38,659,13,160,16,13
"17","2020-03-29",144,1,78,469,3897,0.467282525019246,8415,28434,224,488,46,705,20,180,22,20
"18","2020-03-30",153,1,61,476,3897,0.467282525019246,8415,28434,224,488,50,755,2,182,25,2
"19","2020-03-31",157,1,79,484,3897,0.467282525019246,8415,28434,224,488,41,796,20,202,19,20
"20","2020-04-01",159,1,74,506,3897,0.467282525019246,8415,28434,224,488,65,861,11,213,36,11
"21","2020-04-02",160,1,80,514,3897,0.467282525019246,8415,28434,224,488,44,905,22,235,21,22
"22","2020-04-03",179,1,88,516,3897,0.467282525019246,8415,28434,224,488,53,958,19,254,29,19
"23","2020-04-04",192,1,87,513,3897,0.467282525019246,8415,28434,224,488,45,1003,15,269,26,15
"24","2020-04-05",174,1,80,535,3897,0.467282525019246,8415,28434,224,488,61,1064,9,278,35,9
"25","2020-04-06",157,1,72,534,3897,0.467282525019246,8415,28434,224,488,46,1110,7,285,24,7
"26","2020-04-07",156,1,73,542,3897,0.467282525019246,8415,28434,224,488,49,1159,12,297,22,12
"27","2020-04-08",154,1,86,554,3897,0.467282525019246,8415,28434,224,488,61,1220,24,321,32,24
"28","2020-04-09",165,1,100,571,3897,0.467282525019246,8415,28434,224,488,61,1281,24,345,28,24
"29","2020-04-10",180,1,129,590,3897,0.467282525019246,8415,28434,224,488,63,1344,39,384,29,39
"30","2020-04-11",165,1,124,600,3897,0.467282525019246,8415,28434,224,488,58,1402,18,402,24,18
"31","2020-04-12",179,1,118,581,3897,0.467282525019246,8415,28434,224,488,42,1444,20,422,23,20
"32","2020-04-13",184,1,118,582,3897,0.467282525019246,8415,28434,224,488,53,1497,17,439,28,17
"33","2020-04-14",190,1,105,599,3897,0.467282525019246,8415,28434,224,488,64,1561,14,453,37,14
"34","2020-04-15",198,1,94,619,3897,0.467282525019246,8415,28434,224,488,55,1616,12,465,29,12
"35","2020-04-16",196,1,89,619,3897,0.467282525019246,8415,28434,224,488,53,1669,14,479,27,14
"36","2020-04-17",222,1,104,619,3897,0.467282525019246,8415,28434,224,488,58,1727,22,501,29,22
"37","2020-04-18",219,1,111,624,3897,0.467282525019246,8415,28434,224,488,65,1792,23,524,38,23
"38","2020-04-19",206,1,121,638,3897,0.467282525019246,8415,28434,224,488,64,1856,25,549,38,25
"39","2020-04-20",203,1,114,652,3897,0.467282525019246,8415,28434,224,488,52,1908,18,567,28,18
"40","2020-04-21",195,1,119,633,3897,0.467282525019246,8415,28434,224,488,35,1943,28,595,18,28
"41","2020-04-22",196,1,126,646,3897,0.467282525019246,8415,28434,224,488,77,2020,28,623,36,28
"42","2020-04-23",205,1,110,649,3897,0.467282525019246,8415,28434,224,488,62,2082,15,638,40,15
"43","2020-04-24",197,1,92,652,3897,0.467282525019246,8415,28434,224,488,55,2137,12,650,31,12
"44","2020-04-25",217,1,105,644,3897,0.467282525019246,8415,28434,224,488,56,2193,20,670,30,20
"45","2020-04-26",214,1,108,638,3897,0.467282525019246,8415,28434,224,488,51,2244,18,688,30,18
"46","2020-04-27",215,1,100,631,3897,0.467282525019246,8415,28434,224,488,46,2290,14,702,20,14
"47","2020-04-28",208,1,97,624,3897,0.467282525019246,8415,28434,224,488,51,2341,13,715,23,13
"48","2020-04-29",205,1,93,623,3897,0.467282525019246,8415,28434,224,488,62,2403,12,727,39,12
"49","2020-04-30",190,1,95,624,3897,0.467282525019246,8415,28434,224,488,61,2464,11,738,28,11
"50","2020-05-01",202,1,99,619,3897,0.467282525019246,8415,28434,224,488,55,2519,17,755,25,17
"51","2020-05-02",203,1,94,619,3897,0.467282525019246,8415,28434,224,488,54,2573,15,770,31,15
"52","2020-05-03",190,1,84,596,3897,0.467282525019246,8415,28434,224,488,44,2617,7,777,24,7
"53","2020-05-04",184,1,87,598,3897,0.467282525019246,8415,28434,224,488,43,2660,20,797,14,20
"54","2020-05-05",185,1,89,584,3897,0.467282525019246,8415,28434,224,488,51,2711,11,808,24,11
"55","2020-05-06",180,1,76,563,3897,0.467282525019246,8415,28434,224,488,38,2749,8,816,22,8
"56","2020-05-07",177,1,80,545,3897,0.467282525019246,8415,28434,224,488,41,2790,17,833,22,17
"57","2020-05-08",180,1,87,549,3897,0.467282525019246,8415,28434,224,488,56,2846,15,848,27,15
"58","2020-05-09",175,1,109,527,3897,0.467282525019246,8415,28434,224,488,34,2880,27,875,19,27
"59","2020-05-10",172,1,115,523,3897,0.467282525019246,8415,28434,224,488,43,2923,26,901,24,26
"60","2020-05-11",171,1,117,520,3897,0.467282525019246,8415,28434,224,488,39,2962,22,923,20,22
"61","2020-05-12",156,1,108,525,3897,0.467282525019246,8415,28434,224,488,47,3009,14,937,27,14
"62","2020-05-13",153,1,119,502,3897,0.467282525019246,8415,28434,224,488,38,3047,25,962,21,25
"63","2020-05-14",156,1,118,494,3897,0.467282525019246,8415,28434,224,488,44,3091,23,985,23,23
"64","2020-05-15",164,1,111,479,3897,0.467282525019246,8415,28434,224,488,34,3125,21,1006,12,21
"65","2020-05-16",157,1,117,464,3897,0.467282525019246,8415,28434,224,488,46,3171,18,1024,26,18
"66","2020-05-17",139,1,121,454,3897,0.467282525019246,8415,28434,224,488,31,3202,22,1046,18,22
"67","2020-05-18",139,1,119,447,3897,0.467282525019246,8415,28434,224,488,44,3246,19,1065,22,19
"68","2020-05-19",143,1,116,436,3897,0.467282525019246,8415,28434,224,488,33,3279,23,1088,13,23
"69","2020-05-20",151,1,112,420,3897,0.467282525019246,8415,28434,224,488,34,3313,12,1100,14,12
"70","2020-05-21",149,1,106,421,3897,0.467282525019246,8415,28434,224,488,35,3348,12,1112,18,12
"71","2020-05-22",144,1,100,423,3897,0.467282525019246,8415,28434,224,488,38,3386,15,1127,18,15
"72","2020-05-23",151,1,106,413,3897,0.467282525019246,8415,28434,224,488,26,3412,27,1154,11,27
"73","2020-05-24",148,1,106,407,3897,0.467282525019246,8415,28434,224,488,33,3445,20,1174,16,20
"74","2020-05-25",152,1,111,391,3897,0.467282525019246,8415,28434,224,488,28,3473,20,1194,13,20
"75","2020-05-26",142,1,107,373,3897,0.467282525019246,8415,28434,224,488,20,3493,15,1209,12,15
"76","2020-05-27",129,1,92,362,3897,0.467282525019246,8415,28434,224,488,28,3521,8,1217,19,8
"77","2020-05-28",125,1,79,344,3897,0.467282525019246,8415,28434,224,488,28,3549,10,1227,11,10
"78","2020-05-29",127,1,93,331,3897,0.467282525019246,8415,28434,224,488,19,3568,23,1250,9,23
"79","2020-05-30",117,1,74,306,3897,0.467282525019246,8415,28434,224,488,18,3586,8,1258,10,8
"80","2020-05-31",110,1,71,291,3897,0.467282525019246,8415,28434,224,488,17,3603,10,1268,7,10
"81","2020-06-01",98,1,66,283,3897,0.467282525019246,8415,28434,224,488,20,3623,11,1279,9,11
"82","2020-06-02",95,1,64,256,3897,0.467282525019246,8415,28434,224,488,12,3635,6,1285,4,6
"83","2020-06-03",98,1,60,248,3897,0.467282525019246,8415,28434,224,488,19,3654,9,1294,13,9
"84","2020-06-04",92,1,60,236,3897,0.467282525019246,8415,28434,224,488,23,3677,11,1305,9,11
"85","2020-06-05",91,1,57,227,3897,0.467282525019246,8415,28434,224,488,15,3692,6,1311,5,6
"86","2020-06-06",89,1,55,213,3897,0.467282525019246,8415,28434,224,488,13,3705,10,1321,3,10
"87","2020-06-07",73,1,51,196,3897,0.467282525019246,8415,28434,224,488,10,3715,7,1328,6,7
"88","2020-03-14",2,2,23,49,4709,0.810787853047356,8340,30578,285,301,15,75,8,19,2,8
"89","2020-03-15",5,2,27,65,4709,0.810787853047356,8340,30578,285,301,30,105,11,30,11,11
