"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-14",3,1,38,41,830,0.639759036144578,2100,2731,104,89,9,41,4,35,4,4
"2","2020-03-15",5,1,33,56,830,0.639759036144578,2100,2731,104,89,15,56,6,41,7,6
"3","2020-03-16",8,1,34,66,830,0.639759036144578,2100,2731,104,89,10,66,6,47,7,6
"4","2020-03-17",11,1,24,80,830,0.639759036144578,2100,2731,104,89,14,80,1,48,4,1
"5","2020-03-18",16,1,26,91,830,0.639759036144578,2100,2731,104,89,13,93,4,52,6,4
"6","2020-03-19",21,1,30,103,830,0.639759036144578,2100,2731,104,89,17,110,6,58,11,6
"7","2020-03-20",29,1,30,117,830,0.639759036144578,2100,2731,104,89,16,126,5,63,12,5
"8","2020-03-21",35,1,30,130,830,0.639759036144578,2100,2731,104,89,16,142,6,69,10,6
"9","2020-03-22",40,1,30,140,830,0.639759036144578,2100,2731,104,89,13,155,4,73,9,4
"10","2020-03-23",39,1,24,146,830,0.639759036144578,2100,2731,104,89,12,167,4,77,8,4
"11","2020-03-24",41,1,30,154,830,0.639759036144578,2100,2731,104,89,21,188,6,83,11,6
"12","2020-03-25",43,1,25,150,830,0.639759036144578,2100,2731,104,89,8,196,5,88,3,5
"13","2020-03-26",43,1,27,156,830,0.639759036144578,2100,2731,104,89,16,212,5,93,9,5
"14","2020-03-27",47,1,28,147,830,0.639759036144578,2100,2731,104,89,10,222,7,100,5,7
"15","2020-03-28",45,1,35,151,830,0.639759036144578,2100,2731,104,89,19,241,11,111,10,11
"16","2020-03-29",45,1,35,159,830,0.639759036144578,2100,2731,104,89,17,258,9,120,14,9
"17","2020-03-30",45,1,46,162,830,0.639759036144578,2100,2731,104,89,16,274,15,135,14,15
"18","2020-03-31",44,1,35,157,830,0.639759036144578,2100,2731,104,89,13,287,5,140,9,5
"19","2020-04-01",43,1,43,166,830,0.639759036144578,2100,2731,104,89,19,306,9,149,17,9
