"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",1,1,23,31,816,0.650735294117647,2055,2543,80,109,13,31,8,17,2,8
"2","2020-03-14",2,1,26,34,816,0.650735294117647,2055,2543,80,109,3,34,6,23,NA,6
"3","2020-03-15",4,1,39,48,816,0.650735294117647,2055,2543,80,109,14,48,15,38,5,15
"4","2020-03-16",5,1,50,55,816,0.650735294117647,2055,2543,80,109,7,55,16,54,3,16
"5","2020-03-17",6,1,53,67,816,0.650735294117647,2055,2543,80,109,12,67,14,68,4,14
"6","2020-03-18",9,1,65,75,816,0.650735294117647,2055,2543,80,109,10,77,17,85,5,17
"7","2020-03-19",11,1,65,86,816,0.650735294117647,2055,2543,80,109,13,90,16,101,4,16
"8","2020-03-20",17,1,64,95,816,0.650735294117647,2055,2543,80,109,10,100,15,116,5,15
"9","2020-03-21",24,1,68,101,816,0.650735294117647,2055,2543,80,109,12,112,15,131,5,15
"10","2020-03-22",38,1,66,113,816,0.650735294117647,2055,2543,80,109,16,128,13,144,10,13
"11","2020-03-23",39,1,59,122,816,0.650735294117647,2055,2543,80,109,14,142,6,150,9,6
"12","2020-03-24",37,1,53,126,816,0.650735294117647,2055,2543,80,109,12,154,7,157,7,7
"13","2020-03-25",40,1,45,133,816,0.650735294117647,2055,2543,80,109,15,169,4,161,7,4
"14","2020-03-26",43,1,42,131,816,0.650735294117647,2055,2543,80,109,11,180,7,168,9,7
"15","2020-03-27",47,1,41,128,816,0.650735294117647,2055,2543,80,109,12,192,3,171,10,3
"16","2020-03-28",43,1,38,135,816,0.650735294117647,2055,2543,80,109,12,204,10,181,7,10
"17","2020-03-29",38,1,41,133,816,0.650735294117647,2055,2543,80,109,12,216,8,189,10,8
"18","2020-03-30",39,1,39,147,816,0.650735294117647,2055,2543,80,109,18,234,13,202,12,13
"19","2020-03-31",38,1,40,152,816,0.650735294117647,2055,2543,80,109,18,252,8,210,11,8
"20","2020-04-01",38,1,43,149,816,0.650735294117647,2055,2543,80,109,12,264,11,221,10,11
"21","2020-04-02",39,1,49,157,816,0.650735294117647,2055,2543,80,109,20,284,12,233,13,12
"22","2020-04-03",37,1,48,163,816,0.650735294117647,2055,2543,80,109,19,303,7,240,13,7
"23","2020-04-04",48,1,49,163,816,0.650735294117647,2055,2543,80,109,13,316,7,247,7,7
"24","2020-04-05",46,1,43,166,816,0.650735294117647,2055,2543,80,109,18,334,5,252,14,5
"25","2020-04-06",42,1,40,169,816,0.650735294117647,2055,2543,80,109,15,349,4,256,7,4
"26","2020-04-07",45,1,41,172,816,0.650735294117647,2055,2543,80,109,18,367,10,266,12,10
