"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-08",1,1,0,0,2282,0.507887817703769,2070,4952,244,259,NA,NA,NA,NA,NA,NA
"2","2020-03-09",1,1,0,0,2282,0.507887817703769,2070,4952,244,259,NA,NA,NA,NA,NA,NA
"3","2020-03-10",0,1,0,0,2282,0.507887817703769,2070,4952,244,259,NA,NA,NA,NA,NA,NA
"4","2020-03-11",0,1,0,0,2282,0.507887817703769,2070,4952,244,259,9,9,NA,NA,NA,NA
"5","2020-03-12",0,1,0,0,2282,0.507887817703769,2070,4952,244,259,9,18,2,2,2,2
"6","2020-03-13",2,1,9,28,2282,0.507887817703769,2070,4952,244,259,10,28,4,6,NA,4
"7","2020-03-14",2,1,19,37,2282,0.507887817703769,2070,4952,244,259,9,37,6,12,1,6
"8","2020-03-15",7,1,21,49,2282,0.507887817703769,2070,4952,244,259,12,49,5,17,2,5
"9","2020-03-16",8,1,19,67,2282,0.507887817703769,2070,4952,244,259,18,67,4,21,5,4
"10","2020-03-17",10,1,16,76,2282,0.507887817703769,2070,4952,244,259,10,77,1,22,5,1
"11","2020-03-18",11,1,21,99,2282,0.507887817703769,2070,4952,244,259,24,101,5,27,8,5
"12","2020-03-19",15,1,26,123,2282,0.507887817703769,2070,4952,244,259,26,127,6,33,11,6
"13","2020-03-20",22,1,26,141,2282,0.507887817703769,2070,4952,244,259,23,150,3,36,9,3
"14","2020-03-21",32,1,22,161,2282,0.507887817703769,2070,4952,244,259,23,173,3,39,10,3
"15","2020-03-22",30,1,21,183,2282,0.507887817703769,2070,4952,244,259,29,202,1,40,16,1
"16","2020-03-23",33,1,25,190,2282,0.507887817703769,2070,4952,244,259,14,216,5,45,7,5
"17","2020-03-24",41,1,19,207,2282,0.507887817703769,2070,4952,244,259,34,250,2,47,20,2
"18","2020-03-25",45,1,13,223,2282,0.507887817703769,2070,4952,244,259,28,278,NA,NA,9,NA
"19","2020-03-26",55,1,28,232,2282,0.507887817703769,2070,4952,244,259,25,303,10,57,13,10
"20","2020-03-27",59,1,32,250,2282,0.507887817703769,2070,4952,244,259,26,329,8,65,15,8
"21","2020-03-28",73,1,32,272,2282,0.507887817703769,2070,4952,244,259,32,361,5,70,18,5
"22","2020-03-29",84,1,25,279,2282,0.507887817703769,2070,4952,244,259,24,385,2,72,11,2
"23","2020-03-30",84,1,32,290,2282,0.507887817703769,2070,4952,244,259,31,416,7,79,15,7
"24","2020-03-31",93,1,33,284,2282,0.507887817703769,2070,4952,244,259,21,437,5,84,11,5
"25","2020-04-01",98,1,43,284,2282,0.507887817703769,2070,4952,244,259,18,455,8,92,7,8
"26","2020-04-02",96,1,41,282,2282,0.507887817703769,2070,4952,244,259,29,484,5,97,14,5
"27","2020-04-03",102,1,43,291,2282,0.507887817703769,2070,4952,244,259,33,517,7,104,15,7
"28","2020-04-04",98,1,38,285,2282,0.507887817703769,2070,4952,244,259,28,545,6,110,13,6
"29","2020-04-05",99,1,36,290,2282,0.507887817703769,2070,4952,244,259,33,578,5,115,16,5
"30","2020-04-06",95,1,32,285,2282,0.507887817703769,2070,4952,244,259,30,608,3,118,17,3
"31","2020-04-07",80,1,34,289,2282,0.507887817703769,2070,4952,244,259,29,637,3,121,20,3
"32","2020-04-08",83,1,38,310,2282,0.507887817703769,2070,4952,244,259,39,676,10,131,23,10
"33","2020-04-09",83,1,48,326,2282,0.507887817703769,2070,4952,244,259,34,710,15,146,18,15
"34","2020-04-10",101,1,51,316,2282,0.507887817703769,2070,4952,244,259,14,724,11,157,8,11
"35","2020-04-11",104,1,62,315,2282,0.507887817703769,2070,4952,244,259,23,747,17,174,10,17
"36","2020-04-12",97,1,58,315,2282,0.507887817703769,2070,4952,244,259,29,776,6,180,16,6
"37","2020-04-13",100,1,60,321,2282,0.507887817703769,2070,4952,244,259,32,808,12,192,20,12
"38","2020-04-14",101,1,69,347,2282,0.507887817703769,2070,4952,244,259,41,849,15,207,18,15
"39","2020-04-15",105,1,71,352,2282,0.507887817703769,2070,4952,244,259,43,892,13,220,23,13
"40","2020-04-16",108,1,73,341,2282,0.507887817703769,2070,4952,244,259,34,926,7,227,23,7
"41","2020-04-17",114,1,70,332,2282,0.507887817703769,2070,4952,244,259,23,949,8,235,13,8
"42","2020-04-18",117,1,69,349,2282,0.507887817703769,2070,4952,244,259,38,987,10,245,21,10
"43","2020-04-19",128,1,61,361,2282,0.507887817703769,2070,4952,244,259,33,1020,6,251,19,6
"44","2020-04-20",126,1,61,371,2282,0.507887817703769,2070,4952,244,259,42,1062,9,260,26,9
"45","2020-04-21",118,1,58,369,2282,0.507887817703769,2070,4952,244,259,32,1094,9,269,20,9
"46","2020-04-22",112,1,69,366,2282,0.507887817703769,2070,4952,244,259,38,1132,18,287,28,18
"47","2020-04-23",115,1,64,374,2282,0.507887817703769,2070,4952,244,259,38,1170,10,297,16,10
"48","2020-04-24",134,1,56,374,2282,0.507887817703769,2070,4952,244,259,32,1202,7,304,18,7
"49","2020-04-25",140,1,60,385,2282,0.507887817703769,2070,4952,244,259,38,1240,10,314,20,10
"50","2020-04-26",124,1,58,387,2282,0.507887817703769,2070,4952,244,259,39,1279,4,318,23,4
"51","2020-04-27",120,1,61,384,2282,0.507887817703769,2070,4952,244,259,29,1308,10,328,17,10
"52","2020-04-28",122,1,55,382,2282,0.507887817703769,2070,4952,244,259,28,1336,9,337,11,9
"53","2020-04-29",124,1,56,384,2282,0.507887817703769,2070,4952,244,259,24,1360,9,346,10,9
"54","2020-04-30",118,1,61,382,2282,0.507887817703769,2070,4952,244,259,34,1394,12,358,21,12
"55","2020-05-01",120,1,70,390,2282,0.507887817703769,2070,4952,244,259,34,1428,17,375,18,17
"56","2020-05-02",118,1,74,372,2282,0.507887817703769,2070,4952,244,259,32,1460,9,384,17,9
"57","2020-05-03",119,1,79,359,2282,0.507887817703769,2070,4952,244,259,29,1489,11,395,15,11
"58","2020-05-04",121,1,71,343,2282,0.507887817703769,2070,4952,244,259,27,1516,10,405,12,10
"59","2020-05-05",125,1,66,332,2282,0.507887817703769,2070,4952,244,259,23,1539,9,414,9,9
"60","2020-05-06",124,1,62,339,2282,0.507887817703769,2070,4952,244,259,34,1573,7,421,22,7
"61","2020-05-07",124,1,60,331,2282,0.507887817703769,2070,4952,244,259,28,1601,10,431,12,10
"62","2020-05-08",123,1,62,327,2282,0.507887817703769,2070,4952,244,259,23,1624,16,447,8,16
"63","2020-05-09",126,1,63,324,2282,0.507887817703769,2070,4952,244,259,32,1656,7,454,14,7
"64","2020-05-10",112,1,67,329,2282,0.507887817703769,2070,4952,244,259,36,1692,12,466,21,12
"65","2020-05-11",109,1,64,317,2282,0.507887817703769,2070,4952,244,259,26,1718,9,475,8,9
"66","2020-05-12",98,1,63,327,2282,0.507887817703769,2070,4952,244,259,33,1751,11,486,18,11
"67","2020-05-13",99,1,75,322,2282,0.507887817703769,2070,4952,244,259,23,1774,18,504,13,18
"68","2020-05-14",99,1,75,306,2282,0.507887817703769,2070,4952,244,259,13,1787,14,518,5,14
"69","2020-05-15",100,1,80,286,2282,0.507887817703769,2070,4952,244,259,19,1806,17,535,8,17
"70","2020-05-16",90,1,74,290,2282,0.507887817703769,2070,4952,244,259,30,1836,10,545,19,10
"71","2020-05-17",95,1,77,281,2282,0.507887817703769,2070,4952,244,259,24,1860,16,561,13,16
"72","2020-05-18",93,1,74,278,2282,0.507887817703769,2070,4952,244,259,19,1879,12,573,9,12
"73","2020-05-19",94,1,73,267,2282,0.507887817703769,2070,4952,244,259,24,1903,10,583,13,10
"74","2020-05-20",90,1,70,265,2282,0.507887817703769,2070,4952,244,259,26,1929,11,594,11,11
"75","2020-05-21",87,1,75,265,2282,0.507887817703769,2070,4952,244,259,23,1952,17,611,10,17
"76","2020-05-22",84,1,84,260,2282,0.507887817703769,2070,4952,244,259,20,1972,19,630,16,19
"77","2020-05-23",100,1,83,266,2282,0.507887817703769,2070,4952,244,259,27,1999,13,643,17,13
"78","2020-05-24",89,1,75,249,2282,0.507887817703769,2070,4952,244,259,16,2015,9,652,10,9
"79","2020-05-25",82,1,70,255,2282,0.507887817703769,2070,4952,244,259,31,2046,9,661,18,9
"80","2020-05-26",83,1,80,243,2282,0.507887817703769,2070,4952,244,259,15,2061,19,680,8,19
"81","2020-05-27",79,1,74,237,2282,0.507887817703769,2070,4952,244,259,14,2075,10,690,8,10
"82","2020-05-28",79,1,76,220,2282,0.507887817703769,2070,4952,244,259,12,2087,12,702,3,12
"83","2020-05-29",81,1,83,215,2282,0.507887817703769,2070,4952,244,259,16,2103,17,719,14,17
"84","2020-05-30",75,1,80,211,2282,0.507887817703769,2070,4952,244,259,22,2125,10,729,12,10
"85","2020-05-31",76,1,75,207,2282,0.507887817703769,2070,4952,244,259,17,2142,13,742,13,13
"86","2020-06-01",72,1,74,203,2282,0.507887817703769,2070,4952,244,259,18,2160,16,758,9,16
"87","2020-06-02",67,1,63,190,2282,0.507887817703769,2070,4952,244,259,13,2173,3,761,6,3
"88","2020-06-03",66,1,64,180,2282,0.507887817703769,2070,4952,244,259,12,2185,10,771,7,10
"89","2020-06-04",65,1,63,188,2282,0.507887817703769,2070,4952,244,259,23,2208,8,779,17,8
"90","2020-06-05",59,1,54,180,2282,0.507887817703769,2070,4952,244,259,9,2217,4,783,4,4
"91","2020-06-06",62,1,52,160,2282,0.507887817703769,2070,4952,244,259,7,2224,7,790,3,7
"92","2020-06-07",53,1,49,154,2282,0.507887817703769,2070,4952,244,259,9,2233,10,800,3,10
"93","2020-03-14",1,2,24,28,3887,0.874710573707229,2025,6407,369,204,9,40,2,6,NA,2
"94","2020-03-15",2,2,21,41,3887,0.874710573707229,2025,6407,369,204,13,53,2,8,2,2
"95","2020-03-16",3,2,16,50,3887,0.874710573707229,2025,6407,369,204,13,66,12,20,6,12
"96","2020-03-17",3,2,22,68,3887,0.874710573707229,2025,6407,369,204,11,77,13,33,5,13
"97","2020-03-18",5,2,17,86,3887,0.874710573707229,2025,6407,369,204,10,87,7,40,7,7
"98","2020-03-19",9,2,16,99,3887,0.874710573707229,2025,6407,369,204,15,102,7,47,5,7
"99","2020-03-20",10,2,18,114,3887,0.874710573707229,2025,6407,369,204,14,116,8,55,5,8
"100","2020-03-21",17,2,23,131,3887,0.874710573707229,2025,6407,369,204,19,135,12,67,7,12
"101","2020-03-22",32,2,30,156,3887,0.874710573707229,2025,6407,369,204,26,161,6,73,17,6
"102","2020-03-23",35,2,31,176,3887,0.874710573707229,2025,6407,369,204,8,169,10,83,4,10
"103","2020-03-24",34,2,24,201,3887,0.874710573707229,2025,6407,369,204,20,189,9,92,11,9
"104","2020-03-25",36,2,21,240,3887,0.874710573707229,2025,6407,369,204,22,211,8,100,14,8
"105","2020-03-26",42,2,17,262,3887,0.874710573707229,2025,6407,369,204,28,239,7,107,20,7
"106","2020-03-27",68,2,23,281,3887,0.874710573707229,2025,6407,369,204,19,258,6,113,13,6
"107","2020-03-28",70,2,30,304,3887,0.874710573707229,2025,6407,369,204,19,277,5,118,16,5
"108","2020-03-29",78,2,30,327,3887,0.874710573707229,2025,6407,369,204,25,302,9,127,15,9
"109","2020-03-30",84,2,31,364,3887,0.874710573707229,2025,6407,369,204,18,320,4,131,9,4
"110","2020-03-31",97,2,29,379,3887,0.874710573707229,2025,6407,369,204,21,341,5,136,15,5
"111","2020-04-01",103,2,25,412,3887,0.874710573707229,2025,6407,369,204,29,370,11,147,16,11
"112","2020-04-02",109,2,24,437,3887,0.874710573707229,2025,6407,369,204,30,400,7,154,18,7
"113","2020-04-03",131,2,28,464,3887,0.874710573707229,2025,6407,369,204,23,423,8,162,13,8
"114","2020-04-04",170,2,30,496,3887,0.874710573707229,2025,6407,369,204,25,448,14,176,11,14
"115","2020-04-05",162,2,31,512,3887,0.874710573707229,2025,6407,369,204,39,487,7,183,26,7
"116","2020-04-06",157,2,36,526,3887,0.874710573707229,2025,6407,369,204,33,520,8,191,17,8
"117","2020-04-07",149,2,42,545,3887,0.874710573707229,2025,6407,369,204,29,549,8,199,20,8
"118","2020-04-08",159,2,53,566,3887,0.874710573707229,2025,6407,369,204,39,588,11,210,28,11
"119","2020-04-09",166,2,46,586,3887,0.874710573707229,2025,6407,369,204,34,622,13,223,25,13
"120","2020-04-10",193,2,44,597,3887,0.874710573707229,2025,6407,369,204,34,656,9,232,21,9
"121","2020-04-11",220,2,44,608,3887,0.874710573707229,2025,6407,369,204,34,690,10,242,22,10
"122","2020-04-12",213,2,39,618,3887,0.874710573707229,2025,6407,369,204,28,718,9,251,20,9
