"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",1,1,26,36,1711,0.838690824079486,0,0,180,89,13,36,8,27,4,8
"2","2020-03-14",2,1,30,54,1711,0.838690824079486,0,0,180,89,18,54,5,32,8,5
"3","2020-03-15",2,1,32,67,1711,0.838690824079486,0,0,180,89,13,67,5,37,6,5
"4","2020-03-16",4,1,40,83,1711,0.838690824079486,0,0,180,89,16,83,9,46,11,9
"5","2020-03-17",7,1,34,102,1711,0.838690824079486,0,0,180,89,19,102,6,52,13,6
"6","2020-03-18",10,1,39,118,1711,0.838690824079486,0,0,180,89,16,118,10,62,9,10
"7","2020-03-19",14,1,47,131,1711,0.838690824079486,0,0,180,89,18,136,16,78,13,16
"8","2020-03-20",17,1,49,140,1711,0.838690824079486,0,0,180,89,17,153,13,91,16,13
"9","2020-03-21",26,1,57,159,1711,0.838690824079486,0,0,180,89,24,177,14,105,17,14
"10","2020-03-22",34,1,56,171,1711,0.838690824079486,0,0,180,89,16,193,9,114,13,9
"11","2020-03-23",37,1,62,187,1711,0.838690824079486,0,0,180,89,28,221,18,132,25,18
"12","2020-03-24",42,1,74,200,1711,0.838690824079486,0,0,180,89,25,246,18,150,17,18
"13","2020-03-25",43,1,66,222,1711,0.838690824079486,0,0,180,89,33,279,9,159,25,9
"14","2020-03-26",57,1,57,245,1711,0.838690824079486,0,0,180,89,33,312,7,166,26,7
"15","2020-03-27",64,1,53,259,1711,0.838690824079486,0,0,180,89,24,336,6,172,20,6
"16","2020-03-28",63,1,57,273,1711,0.838690824079486,0,0,180,89,34,370,10,182,31,10
"17","2020-03-29",69,1,43,281,1711,0.838690824079486,0,0,180,89,26,396,2,184,21,2
"18","2020-03-30",73,1,42,286,1711,0.838690824079486,0,0,180,89,32,428,7,191,25,7
"19","2020-03-31",73,1,45,297,1711,0.838690824079486,0,0,180,89,37,465,8,199,32,8
"20","2020-04-01",78,1,38,318,1711,0.838690824079486,0,0,180,89,37,502,8,207,32,8
"21","2020-04-02",74,1,37,345,1711,0.838690824079486,0,0,180,89,46,548,9,216,42,9
"22","2020-04-03",84,1,41,358,1711,0.838690824079486,0,0,180,89,29,577,7,223,28,7
"23","2020-04-04",85,1,40,382,1711,0.838690824079486,0,0,180,89,49,626,8,231,44,8
"24","2020-04-05",84,1,41,389,1711,0.838690824079486,0,0,180,89,37,663,8,239,34,8
"25","2020-04-06",92,1,40,387,1711,0.838690824079486,0,0,180,89,29,692,4,243,25,4
"26","2020-04-07",99,1,36,377,1711,0.838690824079486,0,0,180,89,34,726,9,252,32,9
"27","2020-04-08",106,1,37,385,1711,0.838690824079486,0,0,180,89,42,768,6,258,37,6
"28","2020-04-09",117,1,36,396,1711,0.838690824079486,0,0,180,89,35,803,7,265,32,7
"29","2020-04-10",111,1,40,400,1711,0.838690824079486,0,0,180,89,38,841,10,275,32,10
"30","2020-04-11",117,1,44,410,1711,0.838690824079486,0,0,180,89,42,883,8,283,37,8
"31","2020-04-12",117,1,39,410,1711,0.838690824079486,0,0,180,89,41,924,4,287,40,4
"32","2020-04-13",112,1,32,403,1711,0.838690824079486,0,0,180,89,35,959,4,291,33,4
"33","2020-04-14",107,1,32,398,1711,0.838690824079486,0,0,180,89,35,994,2,293,32,2
"34","2020-04-15",103,1,28,403,1711,0.838690824079486,0,0,180,89,41,1035,5,298,38,5
