"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",1,1,21,26,1000,0.688,8400,12217,45,145,10,26,5,18,2,5
"2","2020-03-14",4,1,31,35,1000,0.688,8400,12217,45,145,9,35,7,25,3,7
"3","2020-03-15",4,1,30,48,1000,0.688,8400,12217,45,145,13,48,7,32,6,7
"4","2020-03-16",5,1,44,68,1000,0.688,8400,12217,45,145,20,68,12,44,10,12
"5","2020-03-17",6,1,44,85,1000,0.688,8400,12217,45,145,17,85,10,54,9,10
"6","2020-03-18",7,1,48,103,1000,0.688,8400,12217,45,145,18,103,9,63,10,9
"7","2020-03-19",12,1,59,112,1000,0.688,8400,12217,45,145,10,113,17,80,5,17
"8","2020-03-20",22,1,61,114,1000,0.688,8400,12217,45,145,12,125,15,95,7,15
"9","2020-03-21",35,1,59,119,1000,0.688,8400,12217,45,145,12,137,14,109,9,14
"10","2020-03-22",47,1,58,126,1000,0.688,8400,12217,45,145,13,150,10,119,8,10
"11","2020-03-23",47,1,53,136,1000,0.688,8400,12217,45,145,19,169,7,126,12,7
"12","2020-03-24",48,1,63,140,1000,0.688,8400,12217,45,145,13,182,16,142,9,16
"13","2020-03-25",52,1,69,152,1000,0.688,8400,12217,45,145,21,203,15,157,11,15
"14","2020-03-26",54,1,70,158,1000,0.688,8400,12217,45,145,15,218,11,168,7,11
"15","2020-03-27",56,1,71,169,1000,0.688,8400,12217,45,145,23,241,16,184,13,16
"16","2020-03-28",52,1,68,182,1000,0.688,8400,12217,45,145,23,264,18,202,18,18
"17","2020-03-29",42,1,65,195,1000,0.688,8400,12217,45,145,28,292,10,212,18,10
"18","2020-03-30",43,1,64,201,1000,0.688,8400,12217,45,145,22,314,9,221,21,9
"19","2020-03-31",45,1,54,208,1000,0.688,8400,12217,45,145,21,335,8,229,14,8
"20","2020-04-01",50,1,50,205,1000,0.688,8400,12217,45,145,16,351,6,235,10,6
"21","2020-04-02",50,1,52,217,1000,0.688,8400,12217,45,145,23,374,12,247,16,12
"22","2020-04-03",55,1,50,222,1000,0.688,8400,12217,45,145,19,393,9,256,17,9
"23","2020-04-04",61,1,51,228,1000,0.688,8400,12217,45,145,20,413,7,263,18,7
"24","2020-04-05",66,1,52,227,1000,0.688,8400,12217,45,145,18,431,11,274,14,11
"25","2020-04-06",61,1,47,225,1000,0.688,8400,12217,45,145,21,452,8,282,19,8
"26","2020-04-07",65,1,48,228,1000,0.688,8400,12217,45,145,21,473,14,296,16,14
"27","2020-04-08",68,1,47,233,1000,0.688,8400,12217,45,145,23,496,10,306,22,10
"28","2020-04-09",72,1,60,221,1000,0.688,8400,12217,45,145,16,512,22,328,15,22
"29","2020-04-10",73,1,64,222,1000,0.688,8400,12217,45,145,21,533,11,339,16,11
"30","2020-04-11",81,1,66,216,1000,0.688,8400,12217,45,145,17,550,12,351,15,12
"31","2020-04-12",74,1,65,222,1000,0.688,8400,12217,45,145,21,571,9,360,15,9
"32","2020-04-13",78,1,61,218,1000,0.688,8400,12217,45,145,19,590,11,371,18,11
"33","2020-04-14",75,1,58,208,1000,0.688,8400,12217,45,145,13,603,9,380,10,9
"34","2020-04-15",70,1,54,205,1000,0.688,8400,12217,45,145,17,620,9,389,13,9
"35","2020-04-16",67,1,53,206,1000,0.688,8400,12217,45,145,22,642,13,402,17,13
"36","2020-04-17",74,1,56,201,1000,0.688,8400,12217,45,145,18,660,11,413,15,11
"37","2020-04-18",66,1,52,192,1000,0.688,8400,12217,45,145,12,672,9,422,7,9
"38","2020-04-19",65,1,47,196,1000,0.688,8400,12217,45,145,16,688,9,431,13,9
"39","2020-04-20",66,1,48,183,1000,0.688,8400,12217,45,145,11,699,9,440,10,9
"40","2020-04-21",62,1,51,183,1000,0.688,8400,12217,45,145,16,715,15,455,10,15
"41","2020-04-22",61,1,44,172,1000,0.688,8400,12217,45,145,9,724,7,462,6,7
"42","2020-04-23",56,1,38,161,1000,0.688,8400,12217,45,145,6,730,5,467,4,5
"43","2020-04-24",54,1,37,157,1000,0.688,8400,12217,45,145,12,742,5,472,10,5
"44","2020-04-25",54,1,32,152,1000,0.688,8400,12217,45,145,11,753,3,475,7,3
"45","2020-04-26",50,1,34,139,1000,0.688,8400,12217,45,145,14,767,10,485,10,10
"46","2020-04-27",43,1,30,135,1000,0.688,8400,12217,45,145,8,775,4,489,7,4
"47","2020-04-28",41,1,28,126,1000,0.688,8400,12217,45,145,8,783,6,495,6,6
"48","2020-04-29",36,1,31,113,1000,0.688,8400,12217,45,145,6,789,8,503,5,8
"49","2020-04-30",41,1,27,108,1000,0.688,8400,12217,45,145,10,799,3,506,8,3
"50","2020-05-01",41,1,29,104,1000,0.688,8400,12217,45,145,7,806,5,511,6,5
"51","2020-05-02",37,1,23,103,1000,0.688,8400,12217,45,145,10,816,3,514,8,3
"52","2020-05-03",37,1,21,97,1000,0.688,8400,12217,45,145,10,826,3,517,7,3
"53","2020-05-04",38,1,19,94,1000,0.688,8400,12217,45,145,3,829,NA,NA,3,NA
"54","2020-05-05",36,1,15,94,1000,0.688,8400,12217,45,145,6,835,1,518,4,1
"55","2020-05-06",37,1,13,90,1000,0.688,8400,12217,45,145,6,841,1,519,4,1
"56","2020-05-07",34,1,9,91,1000,0.688,8400,12217,45,145,10,851,NA,NA,8,NA
"57","2020-05-08",31,1,10,82,1000,0.688,8400,12217,45,145,7,858,2,521,6,2
"58","2020-05-09",27,1,10,83,1000,0.688,8400,12217,45,145,6,864,2,523,5,2
"59","2020-05-10",19,1,8,86,1000,0.688,8400,12217,45,145,9,873,1,524,8,1
"60","2020-05-11",21,1,8,84,1000,0.688,8400,12217,45,145,7,880,NA,NA,5,NA
"61","2020-05-12",23,1,6,91,1000,0.688,8400,12217,45,145,13,893,NA,NA,7,NA
"62","2020-05-13",24,1,4,86,1000,0.688,8400,12217,45,145,3,896,NA,NA,3,NA
"63","2020-05-14",23,1,2,80,1000,0.688,8400,12217,45,145,7,903,NA,NA,3,NA
"64","2020-05-15",22,1,1,73,1000,0.688,8400,12217,45,145,4,907,NA,NA,1,NA
"65","2020-05-16",27,1,1,72,1000,0.688,8400,12217,45,145,4,911,NA,NA,1,NA
"66","2020-05-17",33,1,1,72,1000,0.688,8400,12217,45,145,4,915,NA,NA,3,NA
"67","2020-05-18",30,1,1,70,1000,0.688,8400,12217,45,145,6,921,NA,NA,5,NA
"68","2020-05-19",31,1,1,66,1000,0.688,8400,12217,45,145,5,926,NA,NA,5,NA
"69","2020-05-20",28,1,0,62,1000,0.688,8400,12217,45,145,4,930,NA,NA,2,NA
"70","2020-05-21",25,1,0,55,1000,0.688,8400,12217,45,145,1,931,NA,NA,1,NA
"71","2020-05-22",29,1,0,54,1000,0.688,8400,12217,45,145,8,939,NA,NA,3,NA
"72","2020-05-23",24,1,0,47,1000,0.688,8400,12217,45,145,2,941,NA,NA,2,NA
"73","2020-05-24",19,1,0,45,1000,0.688,8400,12217,45,145,3,944,NA,NA,2,NA
"74","2020-05-25",18,1,0,39,1000,0.688,8400,12217,45,145,3,947,NA,NA,1,NA
"75","2020-05-26",12,1,0,33,1000,0.688,8400,12217,45,145,1,948,NA,NA,1,NA
"76","2020-05-27",12,1,0,37,1000,0.688,8400,12217,45,145,7,955,NA,NA,4,NA
"77","2020-05-28",12,1,0,34,1000,0.688,8400,12217,45,145,3,958,NA,NA,1,NA
"78","2020-05-29",12,1,0,33,1000,0.688,8400,12217,45,145,2,960,NA,NA,2,NA
"79","2020-05-30",13,1,0,34,1000,0.688,8400,12217,45,145,3,963,NA,NA,1,NA
"80","2020-05-31",10,1,0,28,1000,0.688,8400,12217,45,145,NA,NA,NA,NA,NA,NA
"81","2020-06-01",7,1,0,28,1000,0.688,8400,12217,45,145,4,967,NA,NA,1,NA
"82","2020-06-02",8,1,0,37,1000,0.688,8400,12217,45,145,9,976,NA,NA,4,NA
"83","2020-06-03",7,1,0,39,1000,0.688,8400,12217,45,145,4,980,NA,NA,1,NA
"84","2020-06-04",8,1,0,37,1000,0.688,8400,12217,45,145,3,983,NA,NA,1,NA
"85","2020-06-05",9,1,0,37,1000,0.688,8400,12217,45,145,5,988,NA,NA,2,NA
"86","2020-06-06",10,1,0,35,1000,0.688,8400,12217,45,145,NA,NA,NA,NA,NA,NA
"87","2020-06-07",13,1,1,39,1000,0.688,8400,12217,45,145,6,994,NA,NA,2,NA
"88","2020-03-15",1,2,24,29,2376,0.938973063973064,8295,20115,158,91,6,35,4,31,1,4
"89","2020-03-16",2,2,28,44,2376,0.938973063973064,8295,20115,158,91,9,44,4,35,1,4
"90","2020-03-17",3,2,21,51,2376,0.938973063973064,8295,20115,158,91,4,48,7,42,2,7
"91","2020-03-18",5,2,17,59,2376,0.938973063973064,8295,20115,158,91,7,55,1,43,5,1
"92","2020-03-19",7,2,16,75,2376,0.938973063973064,8295,20115,158,91,12,67,2,45,8,2
"93","2020-03-20",9,2,15,83,2376,0.938973063973064,8295,20115,158,91,10,77,4,49,5,4
"94","2020-03-21",21,2,21,89,2376,0.938973063973064,8295,20115,158,91,11,88,6,55,6,6
"95","2020-03-22",23,2,23,103,2376,0.938973063973064,8295,20115,158,91,10,98,NA,NA,7,NA
"96","2020-03-23",23,2,20,103,2376,0.938973063973064,8295,20115,158,91,9,107,4,59,8,4
"97","2020-03-24",26,2,16,111,2376,0.938973063973064,8295,20115,158,91,9,116,8,67,6,8
"98","2020-03-25",29,2,16,116,2376,0.938973063973064,8295,20115,158,91,8,124,8,75,6,8
"99","2020-03-26",31,2,14,123,2376,0.938973063973064,8295,20115,158,91,9,133,14,89,9,14
"100","2020-03-27",36,2,14,129,2376,0.938973063973064,8295,20115,158,91,21,154,11,100,17,11
"101","2020-03-28",30,2,13,132,2376,0.938973063973064,8295,20115,158,91,12,166,10,110,7,10
"102","2020-03-29",39,2,15,140,2376,0.938973063973064,8295,20115,158,91,11,177,11,121,6,11
"103","2020-03-30",37,2,16,158,2376,0.938973063973064,8295,20115,158,91,22,199,10,131,15,10
"104","2020-03-31",30,2,15,162,2376,0.938973063973064,8295,20115,158,91,9,208,20,151,6,20
"105","2020-04-01",32,2,21,176,2376,0.938973063973064,8295,20115,158,91,11,219,21,172,8,21
"106","2020-04-02",32,2,18,189,2376,0.938973063973064,8295,20115,158,91,18,237,7,179,13,7
"107","2020-04-03",44,2,7,201,2376,0.938973063973064,8295,20115,158,91,21,258,7,186,14,7
"108","2020-04-04",49,2,6,207,2376,0.938973063973064,8295,20115,158,91,24,282,6,192,20,6
"109","2020-04-05",51,2,6,223,2376,0.938973063973064,8295,20115,158,91,19,301,10,202,14,10
"110","2020-04-06",59,2,7,237,2376,0.938973063973064,8295,20115,158,91,15,316,14,216,13,14
"111","2020-04-07",60,2,8,247,2376,0.938973063973064,8295,20115,158,91,27,343,12,228,22,12
"112","2020-04-08",63,2,15,263,2376,0.938973063973064,8295,20115,158,91,12,355,1,229,10,1
"113","2020-04-09",77,2,13,271,2376,0.938973063973064,8295,20115,158,91,11,366,11,240,8,11
"114","2020-04-10",85,2,19,279,2376,0.938973063973064,8295,20115,158,91,18,384,8,248,17,8
"115","2020-04-11",105,2,17,281,2376,0.938973063973064,8295,20115,158,91,17,401,9,257,16,9
"116","2020-04-12",109,2,11,293,2376,0.938973063973064,8295,20115,158,91,18,419,8,265,13,8
"117","2020-04-13",106,2,12,299,2376,0.938973063973064,8295,20115,158,91,12,431,8,273,12,8
"118","2020-04-14",108,2,13,298,2376,0.938973063973064,8295,20115,158,91,12,443,5,278,10,5
"119","2020-04-15",113,2,9,310,2376,0.938973063973064,8295,20115,158,91,18,461,2,280,14,2
"120","2020-04-16",109,2,9,295,2376,0.938973063973064,8295,20115,158,91,16,477,4,284,10,4
"121","2020-04-17",115,2,11,293,2376,0.938973063973064,8295,20115,158,91,17,494,6,290,15,6
"122","2020-04-18",101,2,9,304,2376,0.938973063973064,8295,20115,158,91,12,506,10,300,12,10
"123","2020-04-19",85,2,15,323,2376,0.938973063973064,8295,20115,158,91,23,529,8,308,20,8
"124","2020-04-20",78,2,15,325,2376,0.938973063973064,8295,20115,158,91,22,551,5,313,17,5
"125","2020-04-21",82,2,21,327,2376,0.938973063973064,8295,20115,158,91,20,571,7,320,18,7
"126","2020-04-22",79,2,20,327,2376,0.938973063973064,8295,20115,158,91,11,582,8,328,8,8
"127","2020-04-23",80,2,17,329,2376,0.938973063973064,8295,20115,158,91,17,599,9,337,14,9
"128","2020-04-24",83,2,20,341,2376,0.938973063973064,8295,20115,158,91,15,614,3,340,11,3
"129","2020-04-25",88,2,22,342,2376,0.938973063973064,8295,20115,158,91,14,628,10,350,14,10
"130","2020-04-26",110,2,24,357,2376,0.938973063973064,8295,20115,158,91,16,644,1,351,16,1
"131","2020-04-27",119,2,25,350,2376,0.938973063973064,8295,20115,158,91,20,664,4,355,19,4
"132","2020-04-28",115,2,25,354,2376,0.938973063973064,8295,20115,158,91,10,674,5,360,10,5
"133","2020-04-29",115,2,24,360,2376,0.938973063973064,8295,20115,158,91,10,684,1,361,7,1
"134","2020-04-30",114,2,20,370,2376,0.938973063973064,8295,20115,158,91,9,693,4,365,9,4
"135","2020-05-01",123,2,20,367,2376,0.938973063973064,8295,20115,158,91,19,712,2,367,18,2
"136","2020-05-02",135,2,15,356,2376,0.938973063973064,8295,20115,158,91,7,719,2,369,7,2
"137","2020-05-03",123,2,12,352,2376,0.938973063973064,8295,20115,158,91,17,736,2,371,15,2
"138","2020-05-04",121,2,14,356,2376,0.938973063973064,8295,20115,158,91,17,753,NA,NA,16,NA
"139","2020-05-05",120,2,16,356,2376,0.938973063973064,8295,20115,158,91,9,762,4,375,9,4
"140","2020-05-06",127,2,16,360,2376,0.938973063973064,8295,20115,158,91,11,773,1,376,11,1
"141","2020-05-07",129,2,17,362,2376,0.938973063973064,8295,20115,158,91,8,781,NA,NA,4,NA
"142","2020-05-08",137,2,20,348,2376,0.938973063973064,8295,20115,158,91,6,787,3,379,6,3
"143","2020-05-09",126,2,28,355,2376,0.938973063973064,8295,20115,158,91,9,796,6,385,7,6
