"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-12",1,1,126,143,6599,0.762085164418851,0,0,578,288,84,143,33,93,7,33
"2","2020-03-13",2,1,156,220,6599,0.762085164418851,0,0,578,288,77,220,34,127,16,34
"3","2020-03-14",5,1,179,300,6599,0.762085164418851,0,0,578,288,80,300,37,164,28,37
"4","2020-03-15",13,1,179,408,6599,0.762085164418851,0,0,578,288,108,408,28,192,50,28
"5","2020-03-16",33,1,183,537,6599,0.762085164418851,0,0,578,288,130,538,29,221,73,29
"6","2020-03-17",51,1,211,697,6599,0.762085164418851,0,0,578,288,162,700,52,273,96,52
"7","2020-03-18",77,1,214,832,6599,0.762085164418851,0,0,578,288,145,845,36,309,110,36
"8","2020-03-19",100,1,212,972,6599,0.762085164418851,0,0,578,288,161,1006,37,346,115,37
"9","2020-03-20",132,1,243,1146,6599,0.762085164418851,0,0,578,288,218,1224,59,405,174,59
"10","2020-03-21",169,1,241,1344,6599,0.762085164418851,0,0,578,288,238,1462,38,443,196,38
"11","2020-03-22",210,1,202,1546,6599,0.762085164418851,0,0,578,288,241,1703,28,471,200,28
"12","2020-03-23",244,1,187,1771,6599,0.762085164418851,0,0,578,288,269,1972,24,495,232,24
"13","2020-03-24",293,1,177,1894,6599,0.762085164418851,0,0,578,288,220,2192,27,522,198,27
"14","2020-03-25",327,1,192,2032,6599,0.762085164418851,0,0,578,288,231,2423,40,562,202,40
"15","2020-03-26",382,1,215,2163,6599,0.762085164418851,0,0,578,288,236,2659,51,613,209,52
"16","2020-03-27",428,1,209,2314,6599,0.762085164418851,0,0,578,288,277,2936,36,649,246,36
"17","2020-03-28",480,1,205,2357,6599,0.762085164418851,0,0,578,288,206,3142,46,695,181,46
"18","2020-03-29",532,1,200,2433,6599,0.762085164418851,0,0,578,288,223,3365,29,724,198,29
