"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",1,1,49,61,2759,0.820587169264226,0,0,253,162,19,61,13,36,8,13
"2","2020-03-14",3,1,46,88,2759,0.820587169264226,0,0,253,162,27,88,10,46,8,10
"3","2020-03-15",7,1,56,111,2759,0.820587169264226,0,0,253,162,23,111,15,61,13,15
"4","2020-03-16",12,1,51,149,2759,0.820587169264226,0,0,253,162,38,149,7,68,21,7
"5","2020-03-17",15,1,62,183,2759,0.820587169264226,0,0,253,162,36,185,17,85,21,17
"6","2020-03-18",22,1,57,210,2759,0.820587169264226,0,0,253,162,27,212,8,93,14,8
"7","2020-03-19",31,1,63,252,2759,0.820587169264226,0,0,253,162,47,259,18,111,33,18
"8","2020-03-20",38,1,68,281,2759,0.820587169264226,0,0,253,162,43,302,14,125,32,14
"9","2020-03-21",46,1,59,319,2759,0.820587169264226,0,0,253,162,43,345,8,133,30,8
"10","2020-03-22",54,1,59,364,2759,0.820587169264226,0,0,253,162,53,398,10,143,40,10
"11","2020-03-23",62,1,52,386,2759,0.820587169264226,0,0,253,162,42,440,10,153,38,10
"12","2020-03-24",78,1,45,411,2759,0.820587169264226,0,0,253,162,48,488,5,158,37,5
"13","2020-03-25",86,1,50,440,2759,0.820587169264226,0,0,253,162,49,537,6,164,40,6
"14","2020-03-26",94,1,44,458,2759,0.820587169264226,0,0,253,162,55,592,6,170,46,6
"15","2020-03-27",106,1,48,468,2759,0.820587169264226,0,0,253,162,45,637,9,179,38,9
"16","2020-03-28",113,1,44,480,2759,0.820587169264226,0,0,253,162,43,680,6,185,34,6
"17","2020-03-29",119,1,46,504,2759,0.820587169264226,0,0,253,162,67,747,11,196,55,11
"18","2020-03-30",129,1,49,515,2759,0.820587169264226,0,0,253,162,50,797,9,205,40,9
"19","2020-03-31",128,1,60,540,2759,0.820587169264226,0,0,253,162,64,861,17,222,53,17
"20","2020-04-01",127,1,71,561,2759,0.820587169264226,0,0,253,162,64,925,19,241,57,19
"21","2020-04-02",130,1,68,573,2759,0.820587169264226,0,0,253,162,52,977,13,254,47,13
"22","2020-04-03",136,1,67,582,2759,0.820587169264226,0,0,253,162,64,1041,14,268,54,14
"23","2020-04-04",143,1,74,587,2759,0.820587169264226,0,0,253,162,57,1098,18,286,52,18
"24","2020-04-05",154,1,72,612,2759,0.820587169264226,0,0,253,162,69,1167,12,298,67,12
"25","2020-04-06",153,1,67,631,2759,0.820587169264226,0,0,253,162,71,1238,11,309,64,11
"26","2020-04-07",154,1,72,660,2759,0.820587169264226,0,0,253,162,74,1312,18,327,68,18
"27","2020-04-08",162,1,80,658,2759,0.820587169264226,0,0,253,162,57,1369,18,345,54,18
"28","2020-04-09",176,1,78,654,2759,0.820587169264226,0,0,253,162,57,1426,12,357,53,12
"29","2020-04-10",179,1,74,661,2759,0.820587169264226,0,0,253,162,57,1483,17,374,53,17
"30","2020-04-11",183,1,72,685,2759,0.820587169264226,0,0,253,162,72,1555,10,384,67,10
"31","2020-04-12",188,1,63,685,2759,0.820587169264226,0,0,253,162,59,1614,8,392,53,8
"32","2020-04-13",195,1,58,687,2759,0.820587169264226,0,0,253,162,64,1678,7,399,59,7
"33","2020-04-14",206,1,58,698,2759,0.820587169264226,0,0,253,162,73,1751,9,408,67,9
"34","2020-04-15",218,1,52,697,2759,0.820587169264226,0,0,253,162,64,1815,5,413,62,5
"35","2020-04-16",209,1,49,706,2759,0.820587169264226,0,0,253,162,57,1872,9,422,52,9
"36","2020-04-17",211,1,40,684,2759,0.820587169264226,0,0,253,162,50,1922,1,423,47,1
"37","2020-04-18",204,1,41,655,2759,0.820587169264226,0,0,253,162,34,1956,8,431,29,8
"38","2020-04-19",198,1,32,623,2759,0.820587169264226,0,0,253,162,38,1994,4,435,34,4
"39","2020-04-20",194,1,28,594,2759,0.820587169264226,0,0,253,162,43,2037,NA,NA,34,NA
"40","2020-04-21",186,1,33,584,2759,0.820587169264226,0,0,253,162,46,2083,8,443,42,8
"41","2020-04-22",175,1,35,558,2759,0.820587169264226,0,0,253,162,40,2123,8,451,36,8
"42","2020-04-23",176,1,42,536,2759,0.820587169264226,0,0,253,162,38,2161,7,458,37,7
"43","2020-04-24",167,1,44,505,2759,0.820587169264226,0,0,253,162,38,2199,9,467,34,9
"44","2020-04-25",163,1,39,497,2759,0.820587169264226,0,0,253,162,46,2245,6,473,43,6
"45","2020-04-26",155,1,35,475,2759,0.820587169264226,0,0,253,162,40,2285,2,475,36,2
"46","2020-04-27",148,1,31,459,2759,0.820587169264226,0,0,253,162,35,2320,2,477,32,2
"47","2020-04-28",144,1,24,441,2759,0.820587169264226,0,0,253,162,29,2349,NA,NA,27,NA
"48","2020-04-29",141,1,27,410,2759,0.820587169264226,0,0,253,162,22,2371,3,480,20,3
"49","2020-04-30",143,1,24,396,2759,0.820587169264226,0,0,253,162,30,2401,2,482,28,2
"50","2020-05-01",133,1,21,387,2759,0.820587169264226,0,0,253,162,31,2432,1,483,28,1
"51","2020-05-02",134,1,18,367,2759,0.820587169264226,0,0,253,162,28,2460,3,486,25,3
"52","2020-05-03",130,1,18,341,2759,0.820587169264226,0,0,253,162,14,2474,1,487,11,1
"53","2020-05-04",125,1,21,322,2759,0.820587169264226,0,0,253,162,23,2497,5,492,19,5
"54","2020-05-05",121,1,22,304,2759,0.820587169264226,0,0,253,162,10,2507,3,495,9,3
"55","2020-05-06",111,1,23,294,2759,0.820587169264226,0,0,253,162,22,2529,4,499,19,4
"56","2020-05-07",92,1,19,263,2759,0.820587169264226,0,0,253,162,11,2540,2,501,11,2
"57","2020-05-08",89,1,20,236,2759,0.820587169264226,0,0,253,162,11,2551,4,505,10,4
"58","2020-05-09",77,1,17,217,2759,0.820587169264226,0,0,253,162,15,2566,NA,NA,13,NA
"59","2020-05-10",71,1,16,189,2759,0.820587169264226,0,0,253,162,5,2571,3,508,4,3
"60","2020-05-11",66,1,15,180,2759,0.820587169264226,0,0,253,162,13,2584,2,510,11,2
"61","2020-05-12",60,1,14,164,2759,0.820587169264226,0,0,253,162,10,2594,4,514,9,4
"62","2020-05-13",52,1,14,147,2759,0.820587169264226,0,0,253,162,7,2601,1,515,3,1
"63","2020-05-14",52,1,12,128,2759,0.820587169264226,0,0,253,162,8,2609,1,516,3,1
"64","2020-05-15",50,1,11,112,2759,0.820587169264226,0,0,253,162,3,2612,2,518,2,2
"65","2020-05-16",49,1,10,101,2759,0.820587169264226,0,0,253,162,7,2619,1,519,6,1
"66","2020-05-17",42,1,9,94,2759,0.820587169264226,0,0,253,162,6,2625,NA,NA,5,NA
"67","2020-05-18",36,1,12,87,2759,0.820587169264226,0,0,253,162,5,2630,3,522,3,3
"68","2020-05-19",34,1,12,81,2759,0.820587169264226,0,0,253,162,8,2638,2,524,6,2
"69","2020-05-20",39,1,12,93,2759,0.820587169264226,0,0,253,162,15,2653,1,525,9,1
"70","2020-05-21",35,1,11,91,2759,0.820587169264226,0,0,253,162,6,2659,NA,NA,3,NA
"71","2020-05-22",30,1,8,84,2759,0.820587169264226,0,0,253,162,5,2664,NA,NA,NA,NA
"72","2020-05-23",27,1,8,82,2759,0.820587169264226,0,0,253,162,6,2670,NA,NA,6,NA
"73","2020-05-24",31,1,6,82,2759,0.820587169264226,0,0,253,162,5,2675,NA,NA,4,NA
"74","2020-05-25",33,1,7,78,2759,0.820587169264226,0,0,253,162,7,2682,1,526,4,1
"75","2020-05-26",28,1,7,67,2759,0.820587169264226,0,0,253,162,2,2684,NA,NA,1,NA
"76","2020-05-27",24,1,5,68,2759,0.820587169264226,0,0,253,162,4,2688,NA,NA,2,NA
"77","2020-05-28",23,1,4,69,2759,0.820587169264226,0,0,253,162,5,2693,NA,NA,2,NA
"78","2020-05-29",24,1,4,67,2759,0.820587169264226,0,0,253,162,3,2696,NA,NA,2,NA
"79","2020-05-30",22,1,4,68,2759,0.820587169264226,0,0,253,162,8,2704,NA,NA,6,NA
"80","2020-05-31",17,1,5,61,2759,0.820587169264226,0,0,253,162,2,2706,NA,NA,NA,NA
"81","2020-06-01",17,1,5,52,2759,0.820587169264226,0,0,253,162,3,2709,NA,NA,1,NA
"82","2020-06-02",17,1,4,47,2759,0.820587169264226,0,0,253,162,3,2712,NA,NA,2,NA
"83","2020-06-03",14,1,4,47,2759,0.820587169264226,0,0,253,162,4,2716,NA,NA,1,NA
"84","2020-06-04",14,1,4,46,2759,0.820587169264226,0,0,253,162,4,2720,NA,NA,2,NA
"85","2020-06-05",13,1,4,45,2759,0.820587169264226,0,0,253,162,4,2724,NA,NA,NA,NA
"86","2020-06-06",17,1,4,45,2759,0.820587169264226,0,0,253,162,6,2730,NA,NA,3,NA
"87","2020-06-07",17,1,4,44,2759,0.820587169264226,0,0,253,162,3,2733,NA,NA,1,NA
"88","2020-03-14",1,2,47,46,2595,0.899421965317919,0,0,180,81,23,61,12,34,4,12
"89","2020-03-15",4,2,47,63,2595,0.899421965317919,0,0,180,81,14,75,24,58,4,24
"90","2020-03-16",4,2,41,80,2595,0.899421965317919,0,0,180,81,17,92,22,80,8,22
"91","2020-03-17",8,2,38,93,2595,0.899421965317919,0,0,180,81,24,116,17,97,11,17
"92","2020-03-18",13,2,41,101,2595,0.899421965317919,0,0,180,81,21,137,18,115,6,18
"93","2020-03-19",16,2,49,115,2595,0.899421965317919,0,0,180,81,28,165,16,131,5,16
