"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-07",1,1,0,0,2390,0.507112970711297,8295,20578,129,222,NA,NA,NA,NA,NA,NA
"2","2020-03-08",1,1,0,0,2390,0.507112970711297,8295,20578,129,222,NA,NA,NA,NA,NA,NA
"3","2020-03-09",0,1,0,0,2390,0.507112970711297,8295,20578,129,222,NA,NA,NA,NA,NA,NA
"4","2020-03-10",0,1,0,0,2390,0.507112970711297,8295,20578,129,222,NA,NA,1,1,NA,1
"5","2020-03-11",1,1,11,13,2390,0.507112970711297,8295,20578,129,222,13,13,5,6,NA,5
"6","2020-03-12",1,1,16,27,2390,0.507112970711297,8295,20578,129,222,14,27,5,11,1,5
"7","2020-03-13",3,1,18,44,2390,0.507112970711297,8295,20578,129,222,17,44,5,16,3,5
"8","2020-03-14",4,1,26,59,2390,0.507112970711297,8295,20578,129,222,15,59,8,24,6,8
"9","2020-03-15",9,1,23,74,2390,0.507112970711297,8295,20578,129,222,15,74,3,27,2,3
"10","2020-03-16",10,1,27,89,2390,0.507112970711297,8295,20578,129,222,15,89,4,31,8,4
"11","2020-03-17",12,1,25,109,2390,0.507112970711297,8295,20578,129,222,20,109,4,35,11,4
"12","2020-03-18",15,1,31,124,2390,0.507112970711297,8295,20578,129,222,16,125,6,41,7,6
"13","2020-03-19",19,1,27,143,2390,0.507112970711297,8295,20578,129,222,22,147,4,45,6,4
"14","2020-03-20",27,1,32,152,2390,0.507112970711297,8295,20578,129,222,16,163,7,52,7,7
"15","2020-03-21",32,1,35,163,2390,0.507112970711297,8295,20578,129,222,17,180,8,60,5,8
"16","2020-03-22",34,1,39,181,2390,0.507112970711297,8295,20578,129,222,25,205,8,68,12,8
"17","2020-03-23",36,1,38,198,2390,0.507112970711297,8295,20578,129,222,27,232,7,75,16,7
