"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",1,1,80,114,5298,0.829747074367686,0,0,495,248,44,114,28,55,11,28
"2","2020-03-14",2,1,100,166,5298,0.829747074367686,0,0,495,248,52,166,24,79,20,24
"3","2020-03-15",6,1,106,223,5298,0.829747074367686,0,0,495,248,57,223,24,103,33,24
"4","2020-03-16",14,1,98,269,5298,0.829747074367686,0,0,495,248,46,269,13,116,29,13
"5","2020-03-17",26,1,92,339,5298,0.829747074367686,0,0,495,248,74,343,12,128,40,12
"6","2020-03-18",39,1,85,390,5298,0.829747074367686,0,0,495,248,56,399,10,138,37,10
"7","2020-03-19",48,1,110,454,5298,0.829747074367686,0,0,495,248,72,471,31,169,53,31
"8","2020-03-20",66,1,114,515,5298,0.829747074367686,0,0,495,248,83,554,25,194,67,25
"9","2020-03-21",89,1,130,593,5298,0.829747074367686,0,0,495,248,96,650,40,234,69,40
"10","2020-03-22",115,1,148,676,5298,0.829747074367686,0,0,495,248,104,754,39,273,86,39
"11","2020-03-23",137,1,148,763,5298,0.829747074367686,0,0,495,248,118,872,27,300,104,27
"12","2020-03-24",153,1,135,865,5298,0.829747074367686,0,0,495,248,138,1010,23,323,122,23
"13","2020-03-25",169,1,132,944,5298,0.829747074367686,0,0,495,248,137,1147,26,349,112,26
"14","2020-03-26",191,1,166,1044,5298,0.829747074367686,0,0,495,248,154,1301,47,396,130,47
"15","2020-03-27",214,1,182,1129,5298,0.829747074367686,0,0,495,248,130,1431,44,440,114,44
"16","2020-03-28",240,1,182,1248,5298,0.829747074367686,0,0,495,248,180,1611,33,473,162,33
"17","2020-03-29",261,1,193,1351,5298,0.829747074367686,0,0,495,248,164,1775,34,507,147,34
"18","2020-03-30",281,1,189,1439,5298,0.829747074367686,0,0,495,248,173,1948,39,546,154,39
"19","2020-03-31",313,1,174,1555,5298,0.829747074367686,0,0,495,248,199,2147,29,575,181,29
"20","2020-04-01",349,1,144,1638,5298,0.829747074367686,0,0,495,248,181,2328,16,591,173,16
"21","2020-04-02",398,1,126,1701,5298,0.829747074367686,0,0,495,248,170,2498,10,601,160,10
"22","2020-04-03",415,1,128,1769,5298,0.829747074367686,0,0,495,248,183,2681,13,614,167,13
"23","2020-04-04",445,1,107,1827,5298,0.829747074367686,0,0,495,248,194,2875,9,623,182,9
"24","2020-04-05",458,1,93,1832,5298,0.829747074367686,0,0,495,248,143,3018,8,631,133,8
"25","2020-04-06",489,1,87,1793,5298,0.829747074367686,0,0,495,248,124,3142,14,645,115,14
"26","2020-04-07",508,1,93,1796,5298,0.829747074367686,0,0,495,248,140,3282,18,663,129,18
"27","2020-04-08",518,1,87,1763,5298,0.829747074367686,0,0,495,248,131,3413,12,675,121,12
