"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-12",1,1,49,92,5979,0.38718849305904,8295,35757,336,711,41,92,20,30,3,20
"2","2020-03-13",5,1,45,135,5979,0.38718849305904,8295,35757,336,711,43,135,8,38,5,8
"3","2020-03-14",15,1,82,199,5979,0.38718849305904,8295,35757,336,711,65,200,28,66,18,28
"4","2020-03-15",26,1,90,279,5979,0.38718849305904,8295,35757,336,711,80,280,24,90,23,24
"5","2020-03-16",32,1,91,330,5979,0.38718849305904,8295,35757,336,711,52,332,15,105,25,15
"6","2020-03-17",46,1,89,393,5979,0.38718849305904,8295,35757,336,711,63,395,13,118,15,13
"7","2020-03-18",60,1,79,460,5979,0.38718849305904,8295,35757,336,711,72,467,17,135,21,17
"8","2020-03-19",71,1,87,541,5979,0.38718849305904,8295,35757,336,711,95,562,12,147,49,12
"9","2020-03-20",108,1,77,606,5979,0.38718849305904,8295,35757,336,711,80,642,13,160,34,13
"10","2020-03-21",165,1,71,661,5979,0.38718849305904,8295,35757,336,711,77,719,9,169,31,9
"11","2020-03-22",169,1,87,685,5979,0.38718849305904,8295,35757,336,711,54,773,18,187,21,18
"12","2020-03-23",173,1,85,727,5979,0.38718849305904,8295,35757,336,711,85,858,12,199,37,12
"13","2020-03-24",189,1,101,754,5979,0.38718849305904,8295,35757,336,711,70,928,25,224,38,25
"14","2020-03-25",202,1,102,793,5979,0.38718849305904,8295,35757,336,711,87,1015,21,245,44,21
"15","2020-03-26",218,1,121,836,5979,0.38718849305904,8295,35757,336,711,104,1119,29,274,53,29
"16","2020-03-27",267,1,132,871,5979,0.38718849305904,8295,35757,336,711,85,1204,28,302,40,28
"17","2020-03-28",254,1,121,889,5979,0.38718849305904,8295,35757,336,711,91,1295,24,326,52,24
"18","2020-03-29",290,1,126,929,5979,0.38718849305904,8295,35757,336,711,101,1396,19,345,52,19
"19","2020-03-30",300,1,125,955,5979,0.38718849305904,8295,35757,336,711,86,1482,20,365,43,20
"20","2020-03-31",293,1,141,950,5979,0.38718849305904,8295,35757,336,711,77,1559,35,400,34,35
"21","2020-04-01",300,1,158,959,5979,0.38718849305904,8295,35757,336,711,87,1646,32,432,49,32
"22","2020-04-02",307,1,163,944,5979,0.38718849305904,8295,35757,336,711,74,1720,38,470,37,38
"23","2020-04-03",351,1,158,951,5979,0.38718849305904,8295,35757,336,711,91,1811,27,497,39,27
"24","2020-04-04",360,1,167,969,5979,0.38718849305904,8295,35757,336,711,99,1910,28,525,47,28
"25","2020-04-05",335,1,158,983,5979,0.38718849305904,8295,35757,336,711,92,2002,29,554,33,29
"26","2020-04-06",329,1,192,985,5979,0.38718849305904,8295,35757,336,711,81,2083,54,608,42,54
"27","2020-04-07",323,1,203,1033,5979,0.38718849305904,8295,35757,336,711,121,2204,39,647,51,39
"28","2020-04-08",327,1,194,1057,5979,0.38718849305904,8295,35757,336,711,98,2302,32,679,49,32
