"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-12",1,1,42,31,1430,0.596503496503497,1980,3603,155,158,16,31,21,28,8,21
"2","2020-03-13",5,1,57,47,1430,0.596503496503497,1980,3603,155,158,16,47,16,44,2,16
"3","2020-03-14",9,1,62,64,1430,0.596503496503497,1980,3603,155,158,17,64,17,61,3,17
"4","2020-03-15",9,1,70,88,1430,0.596503496503497,1980,3603,155,158,24,88,17,78,11,17
"5","2020-03-16",10,1,81,123,1430,0.596503496503497,1980,3603,155,158,35,123,18,96,7,18
"6","2020-03-17",15,1,79,142,1430,0.596503496503497,1980,3603,155,158,19,142,12,108,7,12
"7","2020-03-18",18,1,83,169,1430,0.596503496503497,1980,3603,155,158,31,173,15,123,13,15
"8","2020-03-19",25,1,81,190,1430,0.596503496503497,1980,3603,155,158,24,197,13,136,14,13
"9","2020-03-20",35,1,87,208,1430,0.596503496503497,1980,3603,155,158,24,221,17,153,13,17
"10","2020-03-21",47,1,92,227,1430,0.596503496503497,1980,3603,155,158,28,249,19,172,19,19
"11","2020-03-22",61,1,92,245,1430,0.596503496503497,1980,3603,155,158,31,280,17,189,19,17
"12","2020-03-23",63,1,88,269,1430,0.596503496503497,1980,3603,155,158,39,319,11,200,23,11
"13","2020-03-24",60,1,81,288,1430,0.596503496503497,1980,3603,155,158,34,353,13,213,25,13
"14","2020-03-25",69,1,84,308,1430,0.596503496503497,1980,3603,155,158,34,387,14,227,18,14
"15","2020-03-26",72,1,82,316,1430,0.596503496503497,1980,3603,155,158,29,416,17,244,20,17
"16","2020-03-27",98,1,79,327,1430,0.596503496503497,1980,3603,155,158,35,451,17,261,25,17
"17","2020-03-28",103,1,69,338,1430,0.596503496503497,1980,3603,155,158,36,487,7,268,24,7
"18","2020-03-29",118,1,63,327,1430,0.596503496503497,1980,3603,155,158,21,508,11,279,14,11
"19","2020-03-30",120,1,61,342,1430,0.596503496503497,1980,3603,155,158,35,543,11,290,26,11
"20","2020-03-31",121,1,66,345,1430,0.596503496503497,1980,3603,155,158,27,570,11,301,21,11
"21","2020-04-01",124,1,66,336,1430,0.596503496503497,1980,3603,155,158,26,596,11,312,18,11
"22","2020-04-02",125,1,66,337,1430,0.596503496503497,1980,3603,155,158,33,629,13,325,23,13
"23","2020-04-03",120,1,68,324,1430,0.596503496503497,1980,3603,155,158,27,656,15,340,19,15
"24","2020-04-04",132,1,68,312,1430,0.596503496503497,1980,3603,155,158,25,681,14,354,15,14
"25","2020-04-05",112,1,67,313,1430,0.596503496503497,1980,3603,155,158,30,711,7,361,21,7
"26","2020-04-06",108,1,54,312,1430,0.596503496503497,1980,3603,155,158,21,732,5,366,17,5
"27","2020-04-07",109,1,56,296,1430,0.596503496503497,1980,3603,155,158,17,749,7,373,11,7
"28","2020-04-08",106,1,62,290,1430,0.596503496503497,1980,3603,155,158,27,776,15,388,18,15
"29","2020-04-09",103,1,69,284,1430,0.596503496503497,1980,3603,155,158,24,800,22,410,11,22
"30","2020-04-10",103,1,67,268,1430,0.596503496503497,1980,3603,155,158,17,817,11,421,14,11
"31","2020-04-11",92,1,70,251,1430,0.596503496503497,1980,3603,155,158,12,829,13,434,10,13
"32","2020-04-12",96,1,59,237,1430,0.596503496503497,1980,3603,155,158,19,848,5,439,9,5
"33","2020-04-13",86,1,55,231,1430,0.596503496503497,1980,3603,155,158,19,867,13,452,13,13
"34","2020-04-14",77,1,49,224,1430,0.596503496503497,1980,3603,155,158,15,882,7,459,5,7
"35","2020-04-15",75,1,41,218,1430,0.596503496503497,1980,3603,155,158,18,900,4,463,12,4
"36","2020-04-16",73,1,36,200,1430,0.596503496503497,1980,3603,155,158,14,914,3,466,11,3
"37","2020-04-17",67,1,33,196,1430,0.596503496503497,1980,3603,155,158,20,934,4,470,12,4
"38","2020-04-18",65,1,31,190,1430,0.596503496503497,1980,3603,155,158,15,949,5,475,11,5
"39","2020-04-19",53,1,31,191,1430,0.596503496503497,1980,3603,155,158,16,965,2,477,13,2
"40","2020-04-20",58,1,24,182,1430,0.596503496503497,1980,3603,155,158,11,976,5,482,9,5
"41","2020-04-21",59,1,21,171,1430,0.596503496503497,1980,3603,155,158,11,987,4,486,6,4
"42","2020-04-22",56,1,20,170,1430,0.596503496503497,1980,3603,155,158,19,1006,4,490,14,4
"43","2020-04-23",56,1,27,176,1430,0.596503496503497,1980,3603,155,158,22,1028,7,497,14,7
"44","2020-04-24",59,1,27,179,1430,0.596503496503497,1980,3603,155,158,17,1045,7,504,9,7
"45","2020-04-25",54,1,23,166,1430,0.596503496503497,1980,3603,155,158,6,1051,4,508,6,4
"46","2020-04-26",51,1,27,160,1430,0.596503496503497,1980,3603,155,158,14,1065,7,515,10,7
"47","2020-04-27",53,1,29,162,1430,0.596503496503497,1980,3603,155,158,15,1080,6,521,12,6
"48","2020-04-28",50,1,31,155,1430,0.596503496503497,1980,3603,155,158,10,1090,6,527,8,6
"49","2020-04-29",48,1,23,152,1430,0.596503496503497,1980,3603,155,158,12,1102,3,530,8,3
"50","2020-04-30",47,1,23,147,1430,0.596503496503497,1980,3603,155,158,13,1115,3,533,8,3
"51","2020-05-01",48,1,21,148,1430,0.596503496503497,1980,3603,155,158,13,1128,3,536,6,3
"52","2020-05-02",60,1,29,146,1430,0.596503496503497,1980,3603,155,158,11,1139,8,544,7,8
"53","2020-05-03",62,1,25,147,1430,0.596503496503497,1980,3603,155,158,16,1155,3,547,11,3
"54","2020-05-04",57,1,18,146,1430,0.596503496503497,1980,3603,155,158,7,1162,2,549,4,2
"55","2020-05-05",62,1,31,144,1430,0.596503496503497,1980,3603,155,158,16,1178,12,561,12,12
"56","2020-05-06",59,1,29,132,1430,0.596503496503497,1980,3603,155,158,11,1189,4,565,7,4
"57","2020-05-07",59,1,29,126,1430,0.596503496503497,1980,3603,155,158,10,1199,5,570,6,5
"58","2020-05-08",56,1,27,123,1430,0.596503496503497,1980,3603,155,158,5,1204,2,572,3,2
"59","2020-05-09",48,1,29,121,1430,0.596503496503497,1980,3603,155,158,11,1215,7,579,10,7
"60","2020-05-10",44,1,29,105,1430,0.596503496503497,1980,3603,155,158,4,1219,2,581,2,2
"61","2020-05-11",45,1,29,112,1430,0.596503496503497,1980,3603,155,158,13,1232,5,586,8,5
"62","2020-05-12",35,1,21,110,1430,0.596503496503497,1980,3603,155,158,4,1236,2,588,2,2
"63","2020-05-13",41,1,18,109,1430,0.596503496503497,1980,3603,155,158,8,1244,3,591,4,3
"64","2020-05-14",41,1,15,117,1430,0.596503496503497,1980,3603,155,158,16,1260,NA,NA,10,NA
"65","2020-05-15",41,1,13,109,1430,0.596503496503497,1980,3603,155,158,9,1269,NA,NA,5,NA
"66","2020-05-16",40,1,15,102,1430,0.596503496503497,1980,3603,155,158,8,1277,2,593,3,2
"67","2020-05-17",38,1,14,95,1430,0.596503496503497,1980,3603,155,158,7,1284,1,594,2,1
"68","2020-05-18",32,1,16,93,1430,0.596503496503497,1980,3603,155,158,8,1292,4,598,5,4
"69","2020-05-19",33,1,17,94,1430,0.596503496503497,1980,3603,155,158,8,1300,2,600,6,2
"70","2020-05-20",29,1,13,94,1430,0.596503496503497,1980,3603,155,158,12,1312,1,601,9,1
"71","2020-05-21",29,1,11,97,1430,0.596503496503497,1980,3603,155,158,9,1321,1,602,5,1
"72","2020-05-22",29,1,9,95,1430,0.596503496503497,1980,3603,155,158,9,1330,NA,NA,7,NA
"73","2020-05-23",32,1,9,85,1430,0.596503496503497,1980,3603,155,158,5,1335,1,603,1,1
"74","2020-05-24",35,1,8,80,1430,0.596503496503497,1980,3603,155,158,4,1339,NA,NA,1,NA
"75","2020-05-25",35,1,8,84,1430,0.596503496503497,1980,3603,155,158,8,1347,3,606,4,3
"76","2020-05-26",34,1,7,87,1430,0.596503496503497,1980,3603,155,158,7,1354,NA,NA,4,NA
"77","2020-05-27",31,1,6,84,1430,0.596503496503497,1980,3603,155,158,9,1363,NA,NA,3,NA
"78","2020-05-28",29,1,6,81,1430,0.596503496503497,1980,3603,155,158,6,1369,NA,NA,4,NA
"79","2020-05-29",27,1,6,82,1430,0.596503496503497,1980,3603,155,158,8,1377,NA,NA,3,NA
"80","2020-05-30",28,1,6,82,1430,0.596503496503497,1980,3603,155,158,4,1381,NA,NA,2,NA
"81","2020-05-31",27,1,4,80,1430,0.596503496503497,1980,3603,155,158,6,1387,NA,NA,5,NA
"82","2020-06-01",24,1,4,79,1430,0.596503496503497,1980,3603,155,158,5,1392,NA,NA,3,NA
"83","2020-06-02",19,1,4,67,1430,0.596503496503497,1980,3603,155,158,4,1396,NA,NA,1,NA
"84","2020-06-03",19,1,4,59,1430,0.596503496503497,1980,3603,155,158,5,1401,NA,NA,3,NA
"85","2020-06-04",17,1,5,53,1430,0.596503496503497,1980,3603,155,158,3,1404,NA,NA,NA,NA
