"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",1,1,118,88,2520,0.573015873015873,8295,22211,123,300,33,88,33,101,8,33
"2","2020-03-14",9,1,142,126,2520,0.573015873015873,8295,22211,123,300,38,126,33,134,15,33
"3","2020-03-15",24,1,135,164,2520,0.573015873015873,8295,22211,123,300,38,164,27,161,10,27
"4","2020-03-16",33,1,136,205,2520,0.573015873015873,8295,22211,123,300,41,205,21,182,12,21
"5","2020-03-17",35,1,141,246,2520,0.573015873015873,8295,22211,123,300,41,246,32,214,13,32
"6","2020-03-18",43,1,164,286,2520,0.573015873015873,8295,22211,123,300,45,291,45,259,23,45
"7","2020-03-19",51,1,160,315,2520,0.573015873015873,8295,22211,123,300,39,330,26,285,15,26
"8","2020-03-20",80,1,159,365,2520,0.573015873015873,8295,22211,123,300,63,393,28,313,39,28
"9","2020-03-21",109,1,148,401,2520,0.573015873015873,8295,22211,123,300,50,443,18,331,23,18
"10","2020-03-22",109,1,163,445,2520,0.573015873015873,8295,22211,123,300,58,501,39,370,34,39
"11","2020-03-23",111,1,176,469,2520,0.573015873015873,8295,22211,123,300,43,544,41,411,13,41
"12","2020-03-24",119,1,185,502,2520,0.573015873015873,8295,22211,123,300,64,608,48,459,37,48
"13","2020-03-25",134,1,190,507,2520,0.573015873015873,8295,22211,123,300,41,649,36,495,32,36
"14","2020-03-26",144,1,187,519,2520,0.573015873015873,8295,22211,123,300,51,700,43,538,32,43
"15","2020-03-27",167,1,176,535,2520,0.573015873015873,8295,22211,123,300,50,750,29,567,29,29
"16","2020-03-28",177,1,150,538,2520,0.573015873015873,8295,22211,123,300,49,799,20,587,37,20
"17","2020-03-29",172,1,138,531,2520,0.573015873015873,8295,22211,123,300,39,838,12,599,26,12
"18","2020-03-30",168,1,115,534,2520,0.573015873015873,8295,22211,123,300,49,887,19,618,32,19
"19","2020-03-31",177,1,99,537,2520,0.573015873015873,8295,22211,123,300,47,934,8,626,28,8
"20","2020-04-01",174,1,107,533,2520,0.573015873015873,8295,22211,123,300,39,973,21,647,28,21
"21","2020-04-02",183,1,126,521,2520,0.573015873015873,8295,22211,123,300,39,1012,34,681,29,34
"22","2020-04-03",188,1,122,515,2520,0.573015873015873,8295,22211,123,300,47,1059,22,703,36,22
"23","2020-04-04",181,1,107,509,2520,0.573015873015873,8295,22211,123,300,50,1109,14,717,38,14
"24","2020-04-05",185,1,101,500,2520,0.573015873015873,8295,22211,123,300,41,1150,16,733,28,16
"25","2020-04-06",184,1,89,484,2520,0.573015873015873,8295,22211,123,300,41,1191,18,751,23,18
"26","2020-04-07",182,1,84,491,2520,0.573015873015873,8295,22211,123,300,51,1242,9,760,36,9
"27","2020-04-08",178,1,70,477,2520,0.573015873015873,8295,22211,123,300,27,1269,8,768,12,8
"28","2020-04-09",172,1,63,473,2520,0.573015873015873,8295,22211,123,300,38,1307,5,773,27,5
"29","2020-04-10",165,1,76,464,2520,0.573015873015873,8295,22211,123,300,37,1344,20,793,29,20
