"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",1,1,8,28,3862,0.718539616778871,0,0,317,190,10,28,1,5,2,1
"2","2020-03-14",2,1,23,39,3862,0.718539616778871,0,0,317,190,11,39,9,14,4,9
"3","2020-03-15",2,1,28,47,3862,0.718539616778871,0,0,317,190,8,47,10,24,2,10
"4","2020-03-16",4,1,31,61,3862,0.718539616778871,0,0,317,190,14,61,8,32,4,8
"5","2020-03-17",7,1,30,84,3862,0.718539616778871,0,0,317,190,24,85,6,38,9,6
"6","2020-03-18",9,1,31,91,3862,0.718539616778871,0,0,317,190,9,94,5,43,4,5
"7","2020-03-19",10,1,35,114,3862,0.718539616778871,0,0,317,190,23,117,10,53,12,10
"8","2020-03-20",16,1,30,148,3862,0.718539616778871,0,0,317,190,35,152,9,62,18,9
"9","2020-03-21",20,1,29,161,3862,0.718539616778871,0,0,317,190,19,171,9,71,7,9
"10","2020-03-22",28,1,41,187,3862,0.718539616778871,0,0,317,190,32,203,14,85,21,14
"11","2020-03-23",35,1,39,224,3862,0.718539616778871,0,0,317,190,41,244,7,92,28,7
"12","2020-03-24",38,1,43,258,3862,0.718539616778871,0,0,317,190,47,291,8,100,27,8
"13","2020-03-25",41,1,45,277,3862,0.718539616778871,0,0,317,190,32,323,9,109,25,9
"14","2020-03-26",51,1,41,294,3862,0.718539616778871,0,0,317,190,38,361,7,116,26,7
"15","2020-03-27",56,1,37,326,3862,0.718539616778871,0,0,317,190,44,405,7,123,31,7
"16","2020-03-28",65,1,40,370,3862,0.718539616778871,0,0,317,190,56,461,5,128,41,5
"17","2020-03-29",72,1,35,420,3862,0.718539616778871,0,0,317,190,67,528,6,134,53,6
"18","2020-03-30",88,1,28,445,3862,0.718539616778871,0,0,317,190,49,577,3,137,37,3
"19","2020-03-31",103,1,33,478,3862,0.718539616778871,0,0,317,190,57,634,8,145,46,8
"20","2020-04-01",116,1,39,499,3862,0.718539616778871,0,0,317,190,47,681,12,157,38,12
"21","2020-04-02",135,1,35,511,3862,0.718539616778871,0,0,317,190,59,740,6,163,47,6
"22","2020-04-03",138,1,42,533,3862,0.718539616778871,0,0,317,190,51,791,8,171,34,8
"23","2020-04-04",149,1,39,572,3862,0.718539616778871,0,0,317,190,72,863,4,175,60,4
"24","2020-04-05",151,1,39,576,3862,0.718539616778871,0,0,317,190,46,909,5,180,28,5
"25","2020-04-06",156,1,34,587,3862,0.718539616778871,0,0,317,190,49,958,2,182,32,2
"26","2020-04-07",159,1,36,588,3862,0.718539616778871,0,0,317,190,51,1009,9,191,37,9
"27","2020-04-08",157,1,48,594,3862,0.718539616778871,0,0,317,190,61,1070,14,205,39,14
"28","2020-04-09",144,1,54,609,3862,0.718539616778871,0,0,317,190,58,1128,13,218,42,13
"29","2020-04-10",153,1,51,602,3862,0.718539616778871,0,0,317,190,49,1177,5,223,42,5
"30","2020-04-11",154,1,40,598,3862,0.718539616778871,0,0,317,190,55,1232,3,226,42,3
"31","2020-04-12",171,1,40,604,3862,0.718539616778871,0,0,317,190,59,1291,3,229,46,3
"32","2020-04-13",161,1,41,612,3862,0.718539616778871,0,0,317,190,58,1349,5,234,42,5
"33","2020-04-14",167,1,44,626,3862,0.718539616778871,0,0,317,190,68,1417,6,240,55,6
"34","2020-04-15",167,1,47,648,3862,0.718539616778871,0,0,317,190,86,1503,7,247,65,7
"35","2020-04-16",175,1,47,673,3862,0.718539616778871,0,0,317,190,81,1584,10,257,70,10
"36","2020-04-17",175,1,41,666,3862,0.718539616778871,0,0,317,190,59,1643,6,263,47,6
"37","2020-04-18",172,1,39,676,3862,0.718539616778871,0,0,317,190,61,1704,6,269,47,6
"38","2020-04-19",164,1,40,683,3862,0.718539616778871,0,0,317,190,59,1763,7,276,48,7
"39","2020-04-20",178,1,42,688,3862,0.718539616778871,0,0,317,190,54,1817,10,286,33,10
"40","2020-04-21",181,1,51,681,3862,0.718539616778871,0,0,317,190,51,1868,10,296,38,10
"41","2020-04-22",182,1,61,679,3862,0.718539616778871,0,0,317,190,64,1932,19,315,44,19
"42","2020-04-23",176,1,63,671,3862,0.718539616778871,0,0,317,190,52,1984,9,324,43,9
"43","2020-04-24",176,1,55,670,3862,0.718539616778871,0,0,317,190,55,2039,7,331,39,7
"44","2020-04-25",176,1,47,683,3862,0.718539616778871,0,0,317,190,65,2104,6,337,46,6
"45","2020-04-26",178,1,43,682,3862,0.718539616778871,0,0,317,190,62,2166,6,343,46,6
"46","2020-04-27",181,1,45,672,3862,0.718539616778871,0,0,317,190,70,2236,9,352,49,9
"47","2020-04-28",175,1,45,648,3862,0.718539616778871,0,0,317,190,57,2293,8,360,39,8
"48","2020-04-29",183,1,52,647,3862,0.718539616778871,0,0,317,190,64,2357,14,374,44,14
"49","2020-04-30",184,1,53,645,3862,0.718539616778871,0,0,317,190,56,2413,8,382,44,8
"50","2020-05-01",183,1,41,659,3862,0.718539616778871,0,0,317,190,66,2479,6,388,53,6
"51","2020-05-02",186,1,48,657,3862,0.718539616778871,0,0,317,190,53,2532,12,400,43,12
