"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",9,1,154,245,8319,0.291982209400168,1995,9076,811,1004,89,245,50,114,10,50
"2","2020-03-14",10,1,154,338,8319,0.291982209400168,1995,9076,811,1004,93,338,26,140,22,26
"3","2020-03-15",50,1,193,429,8319,0.291982209400168,1995,9076,811,1004,92,430,53,193,20,53
"4","2020-03-16",64,1,212,563,8319,0.291982209400168,1995,9076,811,1004,134,564,49,242,33,49
"5","2020-03-17",72,1,220,675,8319,0.291982209400168,1995,9076,811,1004,114,678,39,281,47,39
"6","2020-03-18",95,1,212,783,8319,0.291982209400168,1995,9076,811,1004,124,802,31,312,41,31
"7","2020-03-19",125,1,246,883,8319,0.291982209400168,1995,9076,811,1004,120,922,67,379,54,67
"8","2020-03-20",199,1,234,989,8319,0.291982209400168,1995,9076,811,1004,142,1064,42,421,59,42
"9","2020-03-21",290,1,236,1103,8319,0.291982209400168,1995,9076,811,1004,145,1209,36,457,61,36
"10","2020-03-22",286,1,248,1199,8319,0.291982209400168,1995,9076,811,1004,141,1350,50,507,66,50
"11","2020-03-23",294,1,251,1289,8319,0.291982209400168,1995,9076,811,1004,150,1500,58,565,49,58
"12","2020-03-24",325,1,254,1352,8319,0.291982209400168,1995,9076,811,1004,143,1643,42,607,71,42
"13","2020-03-25",350,1,261,1440,8319,0.291982209400168,1995,9076,811,1004,168,1811,47,654,91,47
"14","2020-03-26",381,1,270,1478,8319,0.291982209400168,1995,9076,811,1004,143,1954,50,704,76,50
"15","2020-03-27",496,1,292,1544,8319,0.291982209400168,1995,9076,811,1004,155,2109,56,760,72,56
"16","2020-03-28",503,1,292,1586,8319,0.291982209400168,1995,9076,811,1004,153,2262,59,819,70,59
"17","2020-03-29",507,1,280,1627,8319,0.291982209400168,1995,9076,811,1004,147,2409,38,857,81,38
"18","2020-03-30",522,1,249,1634,8319,0.291982209400168,1995,9076,811,1004,128,2537,31,888,52,31
"19","2020-03-31",525,1,234,1639,8319,0.291982209400168,1995,9076,811,1004,128,2665,24,912,47,24
"20","2020-04-01",526,1,215,1659,8319,0.291982209400168,1995,9076,811,1004,148,2813,17,929,61,17
"21","2020-04-02",522,1,207,1640,8319,0.291982209400168,1995,9076,811,1004,124,2937,35,964,53,35
"22","2020-04-03",579,1,217,1657,8319,0.291982209400168,1995,9076,811,1004,138,3075,42,1006,62,42
"23","2020-04-04",579,1,220,1641,8319,0.291982209400168,1995,9076,811,1004,138,3213,45,1051,57,45
"24","2020-04-05",532,1,214,1627,8319,0.291982209400168,1995,9076,811,1004,136,3349,41,1092,53,41
"25","2020-04-06",513,1,232,1630,8319,0.291982209400168,1995,9076,811,1004,133,3482,38,1130,48,38
"26","2020-04-07",504,1,207,1606,8319,0.291982209400168,1995,9076,811,1004,95,3577,21,1151,35,21
"27","2020-04-08",509,1,201,1563,8319,0.291982209400168,1995,9076,811,1004,117,3694,23,1174,53,23
"28","2020-04-09",506,1,192,1532,8319,0.291982209400168,1995,9076,811,1004,107,3801,17,1191,41,17
