"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-12",1,1,49,171,8342,0.293095181011748,2010,8646,920,1109,94,172,7,22,3,7
"2","2020-03-13",8,1,59,269,8342,0.293095181011748,2010,8646,920,1109,98,270,8,30,12,8
"3","2020-03-14",19,1,66,384,8342,0.293095181011748,2010,8646,920,1109,115,385,10,40,31,10
"4","2020-03-15",54,1,106,477,8342,0.293095181011748,2010,8646,920,1109,94,479,38,78,20,38
"5","2020-03-16",72,1,112,593,8342,0.293095181011748,2010,8646,920,1109,116,595,20,98,30,20
"6","2020-03-17",82,1,119,730,8342,0.293095181011748,2010,8646,920,1109,138,733,19,117,46,19
"7","2020-03-18",111,1,173,843,8342,0.293095181011748,2010,8646,920,1109,124,857,50,167,49,50
"8","2020-03-19",137,1,200,941,8342,0.293095181011748,2010,8646,920,1109,121,978,48,215,49,48
"9","2020-03-20",212,1,226,1032,8342,0.293095181011748,2010,8646,920,1109,126,1104,52,267,47,52
"10","2020-03-21",261,1,218,1128,8342,0.293095181011748,2010,8646,920,1109,145,1249,31,298,69,31
"11","2020-03-22",322,1,186,1221,8342,0.293095181011748,2010,8646,920,1109,143,1392,16,314,65,16
"12","2020-03-23",339,1,199,1331,8342,0.293095181011748,2010,8646,920,1109,154,1546,39,353,74,39
"13","2020-03-24",353,1,231,1408,8342,0.293095181011748,2010,8646,920,1109,157,1703,47,400,78,47
"14","2020-03-25",379,1,243,1467,8342,0.293095181011748,2010,8646,920,1109,157,1860,45,445,71,45
"15","2020-03-26",401,1,224,1522,8342,0.293095181011748,2010,8646,920,1109,153,2013,37,482,57,37
"16","2020-03-27",510,1,244,1556,8342,0.293095181011748,2010,8646,920,1109,132,2145,64,546,65,64
"17","2020-03-28",558,1,244,1581,8342,0.293095181011748,2010,8646,920,1109,139,2284,47,593,65,47
"18","2020-03-29",508,1,261,1590,8342,0.293095181011748,2010,8646,920,1109,140,2424,57,650,80,57
"19","2020-03-30",504,1,263,1616,8342,0.293095181011748,2010,8646,920,1109,145,2569,54,704,76,54
"20","2020-03-31",508,1,248,1615,8342,0.293095181011748,2010,8646,920,1109,113,2682,40,744,50,40
"21","2020-04-01",513,1,253,1647,8342,0.293095181011748,2010,8646,920,1109,161,2843,40,784,67,40
"22","2020-04-02",526,1,262,1619,8342,0.293095181011748,2010,8646,920,1109,114,2957,42,826,57,42
"23","2020-04-03",551,1,262,1611,8342,0.293095181011748,2010,8646,920,1109,111,3068,45,871,50,45
"24","2020-04-04",523,1,257,1604,8342,0.293095181011748,2010,8646,920,1109,149,3217,50,921,69,50
"25","2020-04-05",502,1,238,1583,8342,0.293095181011748,2010,8646,920,1109,131,3348,31,952,42,31
"26","2020-04-06",502,1,232,1561,8342,0.293095181011748,2010,8646,920,1109,117,3465,29,981,32,29
"27","2020-04-07",499,1,239,1562,8342,0.293095181011748,2010,8646,920,1109,130,3595,46,1027,58,46
"28","2020-04-08",490,1,248,1539,8342,0.293095181011748,2010,8646,920,1109,118,3713,39,1066,57,39
"29","2020-04-09",474,1,274,1529,8342,0.293095181011748,2010,8646,920,1109,121,3834,50,1116,46,50
"30","2020-04-10",515,1,309,1512,8342,0.293095181011748,2010,8646,920,1109,117,3951,55,1171,42,55
"31","2020-04-11",538,1,293,1490,8342,0.293095181011748,2010,8646,920,1109,118,4069,61,1232,44,61
"32","2020-04-12",508,1,265,1476,8342,0.293095181011748,2010,8646,920,1109,109,4178,24,1256,37,24
"33","2020-04-13",487,1,254,1431,8342,0.293095181011748,2010,8646,920,1109,96,4274,29,1285,39,29
"34","2020-04-14",465,1,247,1407,8342,0.293095181011748,2010,8646,920,1109,100,4374,28,1313,37,28
"35","2020-04-15",456,1,223,1387,8342,0.293095181011748,2010,8646,920,1109,102,4476,20,1333,42,20
"36","2020-04-16",463,1,216,1377,8342,0.293095181011748,2010,8646,920,1109,94,4570,23,1356,26,23
"37","2020-04-17",507,1,195,1337,8342,0.293095181011748,2010,8646,920,1109,88,4658,18,1374,31,18
