"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",4,1,78,102,2428,0.534184514003295,2010,5077,268,340,40,102,32,53,9,32
"2","2020-03-14",6,1,82,156,2428,0.534184514003295,2010,5077,268,340,54,156,13,66,15,13
"3","2020-03-15",16,1,92,196,2428,0.534184514003295,2010,5077,268,340,40,196,22,88,17,22
"4","2020-03-16",20,1,110,244,2428,0.534184514003295,2010,5077,268,340,48,244,24,112,25,24
"5","2020-03-17",23,1,115,294,2428,0.534184514003295,2010,5077,268,340,51,295,20,132,23,20
"6","2020-03-18",34,1,91,334,2428,0.534184514003295,2010,5077,268,340,44,339,6,138,25,6
"7","2020-03-19",47,1,78,384,2428,0.534184514003295,2010,5077,268,340,60,399,4,142,32,4
"8","2020-03-20",71,1,90,410,2428,0.534184514003295,2010,5077,268,340,43,442,21,163,19,21
"9","2020-03-21",88,1,120,431,2428,0.534184514003295,2010,5077,268,340,40,482,36,199,17,36
"10","2020-03-22",113,1,126,465,2428,0.534184514003295,2010,5077,268,340,55,537,25,224,28,25
"11","2020-03-23",130,1,115,499,2428,0.534184514003295,2010,5077,268,340,59,596,16,240,31,16
"12","2020-03-24",136,1,98,515,2428,0.534184514003295,2010,5077,268,340,48,644,10,250,20,10
"13","2020-03-25",150,1,105,543,2428,0.534184514003295,2010,5077,268,340,62,706,16,266,36,16
"14","2020-03-26",151,1,129,546,2428,0.534184514003295,2010,5077,268,340,45,751,35,301,27,35
"15","2020-03-27",180,1,116,548,2428,0.534184514003295,2010,5077,268,340,45,796,16,317,23,16
"16","2020-03-28",213,1,97,544,2428,0.534184514003295,2010,5077,268,340,43,839,11,328,27,11
"17","2020-03-29",200,1,106,543,2428,0.534184514003295,2010,5077,268,340,46,885,22,350,35,22
"18","2020-03-30",192,1,117,524,2428,0.534184514003295,2010,5077,268,340,44,929,29,379,19,29
"19","2020-03-31",191,1,126,523,2428,0.534184514003295,2010,5077,268,340,47,976,30,409,27,30
"20","2020-04-01",194,1,120,523,2428,0.534184514003295,2010,5077,268,340,47,1023,15,424,29,15
