"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-08",1,1,0,0,8313,0.298929387706003,8310,40247,420,1149,NA,NA,NA,NA,NA,NA
"2","2020-03-09",1,1,0,0,8313,0.298929387706003,8310,40247,420,1149,NA,NA,NA,NA,NA,NA
"3","2020-03-10",0,1,0,0,8313,0.298929387706003,8310,40247,420,1149,NA,NA,NA,NA,NA,NA
"4","2020-03-11",0,1,0,0,8313,0.298929387706003,8310,40247,420,1149,82,82,9,9,NA,9
"5","2020-03-12",1,1,63,170,8313,0.298929387706003,8310,40247,420,1149,88,170,32,41,1,32
"6","2020-03-13",6,1,93,267,8313,0.298929387706003,8310,40247,420,1149,97,267,29,70,12,29
"7","2020-03-14",18,1,114,368,8313,0.298929387706003,8310,40247,420,1149,101,368,18,88,18,18
"8","2020-03-15",52,1,138,461,8313,0.298929387706003,8310,40247,420,1149,93,461,37,125,26,37
"9","2020-03-16",60,1,140,561,8313,0.298929387706003,8310,40247,420,1149,102,563,17,142,36,17
"10","2020-03-17",78,1,175,679,8313,0.298929387706003,8310,40247,420,1149,121,684,46,188,42,46
"11","2020-03-18",97,1,214,788,8313,0.298929387706003,8310,40247,420,1149,122,806,64,252,41,64
"12","2020-03-19",131,1,244,871,8313,0.298929387706003,8310,40247,420,1149,103,909,59,311,42,59
"13","2020-03-20",213,1,282,994,8313,0.298929387706003,8310,40247,420,1149,151,1060,67,378,62,67
"14","2020-03-21",236,1,276,1089,8313,0.298929387706003,8310,40247,420,1149,144,1204,47,425,62,47
"15","2020-03-22",300,1,265,1171,8313,0.298929387706003,8310,40247,420,1149,124,1328,38,463,47,38
"16","2020-03-23",333,1,247,1288,8313,0.298929387706003,8310,40247,420,1149,166,1494,40,503,65,40
"17","2020-03-24",347,1,250,1376,8313,0.298929387706003,8310,40247,420,1149,166,1660,49,552,77,49
"18","2020-03-25",398,1,276,1461,8313,0.298929387706003,8310,40247,420,1149,163,1823,53,605,68,53
"19","2020-03-26",407,1,273,1509,8313,0.298929387706003,8310,40247,420,1149,131,1954,59,664,66,59
"20","2020-03-27",513,1,291,1560,8313,0.298929387706003,8310,40247,420,1149,152,2106,65,729,82,65
"21","2020-03-28",552,1,305,1602,8313,0.298929387706003,8310,40247,420,1149,159,2265,49,778,85,49
"22","2020-03-29",493,1,281,1615,8313,0.298929387706003,8310,40247,420,1149,128,2393,40,818,61,40
"23","2020-03-30",486,1,264,1616,8313,0.298929387706003,8310,40247,420,1149,130,2523,41,859,67,41
"24","2020-03-31",478,1,260,1654,8313,0.298929387706003,8310,40247,420,1149,144,2667,40,899,57,40
"25","2020-04-01",477,1,282,1670,8313,0.298929387706003,8310,40247,420,1149,152,2819,60,959,76,60
"26","2020-04-02",480,1,267,1670,8313,0.298929387706003,8310,40247,420,1149,131,2950,36,995,52,36
"27","2020-04-03",598,1,226,1659,8313,0.298929387706003,8310,40247,420,1149,124,3074,26,1021,61,26
"28","2020-04-04",585,1,211,1648,8313,0.298929387706003,8310,40247,420,1149,133,3207,22,1043,58,22
"29","2020-04-05",530,1,233,1641,8313,0.298929387706003,8310,40247,420,1149,116,3323,49,1092,60,49
"30","2020-04-06",547,1,257,1623,8313,0.298929387706003,8310,40247,420,1149,131,3454,51,1143,60,51
"31","2020-04-07",533,1,269,1596,8313,0.298929387706003,8310,40247,420,1149,113,3567,50,1193,51,50
"32","2020-04-08",522,1,316,1569,8313,0.298929387706003,8310,40247,420,1149,118,3685,76,1269,46,76
"33","2020-04-09",535,1,331,1568,8313,0.298929387706003,8310,40247,420,1149,130,3815,66,1335,59,66
"34","2020-04-10",522,1,301,1552,8313,0.298929387706003,8310,40247,420,1149,124,3939,41,1376,46,41
"35","2020-04-11",536,1,320,1536,8313,0.298929387706003,8310,40247,420,1149,112,4051,54,1430,42,54
"36","2020-04-12",490,1,289,1511,8313,0.298929387706003,8310,40247,420,1149,103,4154,34,1464,32,34
"37","2020-04-13",465,1,263,1496,8313,0.298929387706003,8310,40247,420,1149,106,4260,25,1489,50,25
"38","2020-04-14",455,1,223,1453,8313,0.298929387706003,8310,40247,420,1149,108,4368,22,1511,40,22
"39","2020-04-15",443,1,222,1421,8313,0.298929387706003,8310,40247,420,1149,97,4465,25,1536,31,25
"40","2020-04-16",435,1,224,1398,8313,0.298929387706003,8310,40247,420,1149,100,4565,21,1557,35,21
"41","2020-04-17",437,1,225,1360,8313,0.298929387706003,8310,40247,420,1149,82,4647,36,1593,36,36
"42","2020-04-18",430,1,227,1312,8313,0.298929387706003,8310,40247,420,1149,86,4733,40,1633,28,40
"43","2020-04-19",423,1,246,1277,8313,0.298929387706003,8310,40247,420,1149,88,4821,43,1676,32,43
"44","2020-04-20",415,1,278,1228,8313,0.298929387706003,8310,40247,420,1149,88,4909,64,1740,23,64
"45","2020-04-21",423,1,270,1208,8313,0.298929387706003,8310,40247,420,1149,87,4996,43,1783,33,43
"46","2020-04-22",411,1,254,1180,8313,0.298929387706003,8310,40247,420,1149,86,5082,22,1805,28,22
"47","2020-04-23",399,1,236,1122,8313,0.298929387706003,8310,40247,420,1149,61,5143,22,1827,18,22
"48","2020-04-24",396,1,232,1091,8313,0.298929387706003,8310,40247,420,1149,68,5211,22,1849,21,22
"49","2020-04-25",389,1,233,1072,8313,0.298929387706003,8310,40247,420,1149,78,5289,34,1883,19,34
"50","2020-04-26",346,1,257,1056,8313,0.298929387706003,8310,40247,420,1149,69,5358,50,1933,27,50
"51","2020-04-27",341,1,295,1017,8313,0.298929387706003,8310,40247,420,1149,64,5422,72,2005,11,72
"52","2020-04-28",323,1,293,1003,8313,0.298929387706003,8310,40247,420,1149,75,5497,39,2044,27,39
"53","2020-04-29",316,1,270,967,8313,0.298929387706003,8310,40247,420,1149,53,5550,25,2069,17,25
"54","2020-04-30",300,1,285,939,8313,0.298929387706003,8310,40247,420,1149,55,5605,53,2122,17,53
"55","2020-05-01",278,1,277,891,8313,0.298929387706003,8310,40247,420,1149,53,5658,46,2168,15,46
"56","2020-05-02",270,1,270,850,8313,0.298929387706003,8310,40247,420,1149,45,5703,40,2208,9,40
"57","2020-05-03",255,1,246,838,8313,0.298929387706003,8310,40247,420,1149,71,5774,21,2229,19,21
"58","2020-05-04",241,1,280,819,8313,0.298929387706003,8310,40247,420,1149,63,5837,50,2279,18,50
"59","2020-05-05",234,1,281,786,8313,0.298929387706003,8310,40247,420,1149,53,5890,47,2326,16,47
"60","2020-05-06",243,1,273,774,8313,0.298929387706003,8310,40247,420,1149,49,5939,30,2356,15,30
"61","2020-05-07",243,1,241,728,8313,0.298929387706003,8310,40247,420,1149,40,5979,26,2382,11,26
