"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",4,1,38,65,3857,0.480684469795178,8280,28769,219,469,24,65,9,29,3,10
"2","2020-03-14",8,1,38,90,3857,0.480684469795178,8280,28769,219,469,25,90,5,34,5,5
"3","2020-03-15",13,1,44,119,3857,0.480684469795178,8280,28769,219,469,29,119,12,46,7,12
"4","2020-03-16",20,1,45,149,3857,0.480684469795178,8280,28769,219,469,30,149,7,53,6,7
"5","2020-03-17",23,1,53,179,3857,0.480684469795178,8280,28769,219,469,31,180,12,65,13,12
"6","2020-03-18",34,1,56,209,3857,0.480684469795178,8280,28769,219,469,31,211,13,78,11,13
"7","2020-03-19",41,1,54,238,3857,0.480684469795178,8280,28769,219,469,36,247,6,84,13,6
"8","2020-03-20",55,1,59,272,3857,0.480684469795178,8280,28769,219,469,39,286,12,96,22,12
"9","2020-03-21",64,1,65,308,3857,0.480684469795178,8280,28769,219,469,45,331,12,108,23,12
"10","2020-03-22",77,1,62,326,3857,0.480684469795178,8280,28769,219,469,30,361,17,125,15,17
"11","2020-03-23",89,1,65,344,3857,0.480684469795178,8280,28769,219,469,32,393,13,138,15,13
"12","2020-03-24",93,1,68,377,3857,0.480684469795178,8280,28769,219,469,54,447,16,154,28,16
"13","2020-03-25",99,1,81,404,3857,0.480684469795178,8280,28769,219,469,52,499,19,173,25,19
"14","2020-03-26",103,1,87,421,3857,0.480684469795178,8280,28769,219,469,45,544,11,184,19,11
"15","2020-03-27",132,1,87,443,3857,0.480684469795178,8280,28769,219,469,52,596,17,201,23,17
"16","2020-03-28",135,1,89,461,3857,0.480684469795178,8280,28769,219,469,52,648,13,214,25,13
"17","2020-03-29",142,1,80,475,3857,0.480684469795178,8280,28769,219,469,49,697,15,229,20,15
"18","2020-03-30",136,1,68,509,3857,0.480684469795178,8280,28769,219,469,66,763,4,233,38,4
"19","2020-03-31",146,1,65,546,3857,0.480684469795178,8280,28769,219,469,68,831,13,246,40,13
"20","2020-04-01",143,1,60,559,3857,0.480684469795178,8280,28769,219,469,64,895,8,254,38,8
"21","2020-04-02",155,1,60,594,3857,0.480684469795178,8280,28769,219,469,73,968,11,265,38,11
"22","2020-04-03",186,1,59,607,3857,0.480684469795178,8280,28769,219,469,60,1028,11,276,32,11
"23","2020-04-04",200,1,65,628,3857,0.480684469795178,8280,28769,219,469,56,1084,15,291,34,15
"24","2020-04-05",202,1,50,637,3857,0.480684469795178,8280,28769,219,469,47,1131,9,300,27,9
"25","2020-04-06",204,1,54,643,3857,0.480684469795178,8280,28769,219,469,48,1179,11,311,28,11
"26","2020-04-07",205,1,72,636,3857,0.480684469795178,8280,28769,219,469,58,1237,20,331,32,20
"27","2020-04-08",218,1,86,651,3857,0.480684469795178,8280,28769,219,469,70,1307,19,350,49,19
"28","2020-04-09",222,1,89,637,3857,0.480684469795178,8280,28769,219,469,53,1360,14,364,30,14
"29","2020-04-10",220,1,91,636,3857,0.480684469795178,8280,28769,219,469,55,1415,13,377,31,13
"30","2020-04-11",224,1,86,623,3857,0.480684469795178,8280,28769,219,469,50,1465,12,389,28,12
"31","2020-04-12",203,1,77,633,3857,0.480684469795178,8280,28769,219,469,57,1522,6,395,25,6
"32","2020-04-13",204,1,73,618,3857,0.480684469795178,8280,28769,219,469,44,1566,14,409,24,14
"33","2020-04-14",190,1,75,620,3857,0.480684469795178,8280,28769,219,469,61,1627,8,417,26,8
"34","2020-04-15",184,1,82,616,3857,0.480684469795178,8280,28769,219,469,51,1678,13,430,20,13
"35","2020-04-16",184,1,81,614,3857,0.480684469795178,8280,28769,219,469,64,1742,11,441,31,11
"36","2020-04-17",196,1,72,602,3857,0.480684469795178,8280,28769,219,469,58,1800,14,455,31,14
"37","2020-04-18",212,1,80,614,3857,0.480684469795178,8280,28769,219,469,57,1857,17,472,32,17
"38","2020-04-19",199,1,92,607,3857,0.480684469795178,8280,28769,219,469,58,1915,23,495,33,23
"39","2020-04-20",196,1,107,606,3857,0.480684469795178,8280,28769,219,469,52,1967,30,525,26,30
"40","2020-04-21",200,1,119,600,3857,0.480684469795178,8280,28769,219,469,58,2025,25,550,31,25
"41","2020-04-22",207,1,104,610,3857,0.480684469795178,8280,28769,219,469,53,2078,16,566,29,16
"42","2020-04-23",204,1,111,617,3857,0.480684469795178,8280,28769,219,469,67,2145,23,589,35,23
"43","2020-04-24",210,1,132,613,3857,0.480684469795178,8280,28769,219,469,48,2193,31,620,22,31
"44","2020-04-25",200,1,128,611,3857,0.480684469795178,8280,28769,219,469,55,2248,18,638,33,18
"45","2020-04-26",194,1,125,627,3857,0.480684469795178,8280,28769,219,469,58,2306,23,661,25,23
"46","2020-04-27",187,1,135,638,3857,0.480684469795178,8280,28769,219,469,58,2364,23,684,31,23
"47","2020-04-28",181,1,133,618,3857,0.480684469795178,8280,28769,219,469,39,2403,26,710,20,26
"48","2020-04-29",174,1,136,610,3857,0.480684469795178,8280,28769,219,469,49,2452,18,728,22,18
"49","2020-04-30",171,1,163,580,3857,0.480684469795178,8280,28769,219,469,42,2494,44,772,20,44
