"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-12",1,1,46,32,1346,0.575780089153046,2100,3086,143,179,20,32,14,26,3,14
"2","2020-03-13",1,1,55,48,1346,0.575780089153046,2100,3086,143,179,16,48,17,43,3,17
"3","2020-03-14",7,1,55,78,1346,0.575780089153046,2100,3086,143,179,30,78,9,52,10,9
"4","2020-03-15",9,1,53,103,1346,0.575780089153046,2100,3086,143,179,25,103,9,61,9,9
"5","2020-03-16",13,1,55,123,1346,0.575780089153046,2100,3086,143,179,20,123,14,75,7,14
"6","2020-03-17",16,1,60,148,1346,0.575780089153046,2100,3086,143,179,26,149,13,88,12,13
"7","2020-03-18",16,1,61,174,1346,0.575780089153046,2100,3086,143,179,29,178,13,101,12,13
"8","2020-03-19",23,1,62,192,1346,0.575780089153046,2100,3086,143,179,22,200,11,112,11,11
"9","2020-03-20",31,1,74,206,1346,0.575780089153046,2100,3086,143,179,19,219,18,130,13,18
"10","2020-03-21",44,1,81,232,1346,0.575780089153046,2100,3086,143,179,33,252,21,151,23,21
"11","2020-03-22",55,1,82,240,1346,0.575780089153046,2100,3086,143,179,19,271,19,170,13,19
"12","2020-03-23",60,1,81,257,1346,0.575780089153046,2100,3086,143,179,33,304,7,177,20,7
"13","2020-03-24",64,1,86,267,1346,0.575780089153046,2100,3086,143,179,26,330,22,199,20,22
"14","2020-03-25",77,1,88,266,1346,0.575780089153046,2100,3086,143,179,20,350,21,220,14,21
"15","2020-03-26",80,1,88,275,1346,0.575780089153046,2100,3086,143,179,27,377,19,239,15,19
"16","2020-03-27",96,1,97,271,1346,0.575780089153046,2100,3086,143,179,21,398,19,258,12,19
"17","2020-03-28",90,1,91,284,1346,0.575780089153046,2100,3086,143,179,37,435,11,269,18,11
"18","2020-03-29",85,1,89,282,1346,0.575780089153046,2100,3086,143,179,31,466,13,282,19,13
"19","2020-03-30",83,1,94,298,1346,0.575780089153046,2100,3086,143,179,29,495,22,304,20,22
"20","2020-03-31",91,1,92,301,1346,0.575780089153046,2100,3086,143,179,25,520,16,320,15,16
"21","2020-04-01",89,1,93,305,1346,0.575780089153046,2100,3086,143,179,26,546,17,337,20,17
"22","2020-04-02",96,1,92,313,1346,0.575780089153046,2100,3086,143,179,33,579,17,354,24,17
"23","2020-04-03",99,1,90,296,1346,0.575780089153046,2100,3086,143,179,14,593,14,368,11,14
"24","2020-04-04",115,1,75,293,1346,0.575780089153046,2100,3086,143,179,22,615,14,382,15,14
"25","2020-04-05",114,1,72,291,1346,0.575780089153046,2100,3086,143,179,29,644,13,395,19,13
"26","2020-04-06",112,1,76,273,1346,0.575780089153046,2100,3086,143,179,14,658,14,409,9,14
