"","Date","Absents","Paramset","Infections_or_Exposed_per_day_Patient","Infections_or_Exposed_per_day_HCW","total_infections","nosocomial_proportion","PCR_pooled","LFD_pooled","HCW_symp_test","patient_symp_test","new_hcw_infs","cumulative_hcw_infs","new_pat_infs","cumulative_pats_infs","new_nosocomial_hcw_infs","new_nosocomial_pat_infs"
"1","2020-03-13",4,1,53,305,9225,0.546991869918699,0,0,833,992,100,306,9,36,22,9
"2","2020-03-14",13,1,67,425,9225,0.546991869918699,0,0,833,992,120,426,8,44,39,8
"3","2020-03-15",33,1,76,549,9225,0.546991869918699,0,0,833,992,124,550,15,59,54,15
"4","2020-03-16",48,1,120,694,9225,0.546991869918699,0,0,833,992,146,696,40,99,51,40
"5","2020-03-17",75,1,132,867,9225,0.546991869918699,0,0,833,992,178,874,28,127,93,28
"6","2020-03-18",106,1,131,1075,9225,0.546991869918699,0,0,833,992,217,1091,23,150,126,23
"7","2020-03-19",141,1,124,1244,9225,0.546991869918699,0,0,833,992,198,1289,19,169,130,19
"8","2020-03-20",183,1,125,1498,9225,0.546991869918699,0,0,833,992,291,1580,18,187,202,18
"9","2020-03-21",240,1,125,1716,9225,0.546991869918699,0,0,833,992,261,1841,16,203,187,16
"10","2020-03-22",290,1,164,1938,9225,0.546991869918699,0,0,833,992,280,2121,39,242,186,39
"11","2020-03-23",350,1,175,2178,9225,0.546991869918699,0,0,833,992,313,2434,39,281,243,39
"12","2020-03-24",404,1,182,2378,9225,0.546991869918699,0,0,833,992,297,2731,28,309,230,28
"13","2020-03-25",475,1,178,2580,9225,0.546991869918699,0,0,833,992,324,3055,23,332,253,23
"14","2020-03-26",548,1,174,2770,9225,0.546991869918699,0,0,833,992,324,3379,25,357,267,25
"15","2020-03-27",614,1,194,2876,9225,0.546991869918699,0,0,833,992,262,3641,49,406,209,49
"16","2020-03-28",669,1,208,3017,9225,0.546991869918699,0,0,833,992,310,3951,41,447,246,41
"17","2020-03-29",718,1,206,3120,9225,0.546991869918699,0,0,833,992,307,4258,24,471,246,24
"18","2020-03-30",761,1,199,3166,9225,0.546991869918699,0,0,833,992,251,4509,28,499,202,28
"19","2020-03-31",807,1,179,3195,9225,0.546991869918699,0,0,833,992,254,4763,20,519,213,20
"20","2020-04-01",817,1,204,3153,9225,0.546991869918699,0,0,833,992,187,4950,49,568,146,49
